rank,name,score,ts
1,삼성전자,15.16,2026-06-10 10:26:29
2,SK하이닉스,10.11,2026-06-10 10:26:29
3,NAVER,5.04,2026-06-10 10:26:29
4,LG전자,4.75,2026-06-10 10:26:29
5,현대차,3.17,2026-06-10 10:26:29
6,삼성전기,3.11,2026-06-10 10:26:29
7,SK이터닉스,2.33,2026-06-10 10:26:29
8,주성엔지니어링,2.29,2026-06-10 10:26:29
9,LG씨엔에스,1.74,2026-06-10 10:26:29
10,두산에너빌리티,1.65,2026-06-10 10:26:29
11,한미반도체,1.52,2026-06-10 10:26:29
12,두산로보틱스,1.45,2026-06-10 10:26:29
13,LS ELECTRIC,1.42,2026-06-10 10:26:29
14,삼성전자우,1.15,2026-06-10 10:26:29
15,대한광통신,1.12,2026-06-10 10:26:29
16,현대모비스,1.09,2026-06-10 10:26:29
17,한화오션,1.03,2026-06-10 10:26:29
18,삼성SDI,0.98,2026-06-10 10:26:29
19,삼성중공업,0.95,2026-06-10 10:26:29
20,LG이노텍,0.93,2026-06-10 10:26:29
21,한화솔루션,0.90,2026-06-10 10:26:29
22,현대오토에버,0.90,2026-06-10 10:26:29
23,TIGER 미국우주테크,0.81,2026-06-10 10:26:29
24,카카오,0.78,2026-06-10 10:26:29
25,에코프로,0.78,2026-06-10 10:26:29
26,SK네트웍스,0.77,2026-06-10 10:26:29
27,후성,0.77,2026-06-10 10:26:29
28,미래에셋증권,0.73,2026-06-10 10:26:29
29,삼성에스디에스,0.72,2026-06-10 10:26:29
30,화신정공,0.71,2026-06-10 10:26:29
