rank,name,score,ts
1,삼성전자,11.95,2026-02-17 13:15:51
2,SK하이닉스,4.62,2026-02-17 13:15:51
3,현대차,4.51,2026-02-17 13:15:51
4,두산에너빌리티,3.92,2026-02-17 13:15:51
5,미래에셋증권,2.84,2026-02-17 13:15:51
6,에코프로,2.42,2026-02-17 13:15:51
7,한화오션,2.02,2026-02-17 13:15:51
8,NAVER,1.99,2026-02-17 13:15:51
9,한화솔루션,1.86,2026-02-17 13:15:51
10,LG전자,1.79,2026-02-17 13:15:51
11,POSCO홀딩스,1.67,2026-02-17 13:15:51
12,에코프로비엠,1.65,2026-02-17 13:15:51
13,삼성SDI,1.37,2026-02-17 13:15:51
14,셀트리온,1.34,2026-02-17 13:15:51
15,우리기술,1.30,2026-02-17 13:15:51
16,현대ADM,1.29,2026-02-17 13:15:51
17,한미반도체,1.27,2026-02-17 13:15:51
18,SK텔레콤,1.24,2026-02-17 13:15:51
19,알테오젠,1.23,2026-02-17 13:15:51
20,비엘팜텍,1.16,2026-02-17 13:15:51
21,삼표시멘트,1.08,2026-02-17 13:15:51
22,카카오,1.07,2026-02-17 13:15:51
23,삼성중공업,1.06,2026-02-17 13:15:51
24,펄어비스,1.05,2026-02-17 13:15:51
25,SK이터닉스,1.02,2026-02-17 13:15:51
26,휴림로봇,0.99,2026-02-17 13:15:51
27,SK증권,0.98,2026-02-17 13:15:51
28,LG화학,0.91,2026-02-17 13:15:51
29,한국전력,0.91,2026-02-17 13:15:51
30,한국항공우주,0.91,2026-02-17 13:15:51
