rank,name,score,ts
1,삼성전자,19.36,2026-06-05 19:44:46
2,SK하이닉스,15.56,2026-06-05 19:44:46
3,LG전자,5.72,2026-06-05 19:44:46
4,NAVER,4.41,2026-06-05 19:44:46
5,현대차,4.33,2026-06-05 19:44:46
6,삼성전기,4.19,2026-06-05 19:44:46
7,두산로보틱스,3.13,2026-06-05 19:44:46
8,로보스타,2.52,2026-06-05 19:44:46
9,LG씨엔에스,2.02,2026-06-05 19:44:46
10,LG이노텍,1.73,2026-06-05 19:44:46
11,두산에너빌리티,1.54,2026-06-05 19:44:46
12,삼성SDI,1.04,2026-06-05 19:44:46
13,현대모비스,0.96,2026-06-05 19:44:46
14,SK텔레콤,0.93,2026-06-05 19:44:46
15,에코프로,0.89,2026-06-05 19:44:46
16,한미반도체,0.86,2026-06-05 19:44:46
17,삼성중공업,0.83,2026-06-05 19:44:46
18,삼성에스디에스,0.82,2026-06-05 19:44:46
19,POSCO홀딩스,0.72,2026-06-05 19:44:46
20,미래에셋증권,0.71,2026-06-05 19:44:46
21,SK스퀘어,0.70,2026-06-05 19:44:46
22,주성엔지니어링,0.68,2026-06-05 19:44:46
23,한화오션,0.67,2026-06-05 19:44:46
24,삼성전자우,0.67,2026-06-05 19:44:46
25,원익IPS,0.65,2026-06-05 19:44:46
26,LS ELECTRIC,0.63,2026-06-05 19:44:46
27,에코프로비엠,0.61,2026-06-05 19:44:46
28,카카오,0.60,2026-06-05 19:44:46
29,대한광통신,0.59,2026-06-05 19:44:46
30,삼성물산,0.59,2026-06-05 19:44:46
