rank,name,score,ts
1,삼성전자,23.94,2026-04-08 10:01:07
2,SK하이닉스,13.96,2026-04-08 10:01:07
3,삼천당제약,7.75,2026-04-08 10:01:07
4,현대차,3.37,2026-04-08 10:01:07
5,두산에너빌리티,2.16,2026-04-08 10:01:07
6,삼성E&A,1.76,2026-04-08 10:01:07
7,삼성SDI,1.62,2026-04-08 10:01:07
8,한미반도체,1.60,2026-04-08 10:01:07
9,에코프로,1.51,2026-04-08 10:01:07
10,SK이터닉스,1.03,2026-04-08 10:01:07
11,NAVER,1.00,2026-04-08 10:01:07
12,미래에셋증권,0.99,2026-04-08 10:01:07
13,삼성중공업,0.95,2026-04-08 10:01:07
14,한화시스템,0.95,2026-04-08 10:01:07
15,LIG넥스원,0.89,2026-04-08 10:01:07
16,한화오션,0.89,2026-04-08 10:01:07
17,한화에어로스페이스,0.87,2026-04-08 10:01:07
18,흥구석유,0.85,2026-04-08 10:01:07
19,한국전력,0.85,2026-04-08 10:01:07
20,삼성전기,0.82,2026-04-08 10:01:07
21,현대건설,0.79,2026-04-08 10:01:07
22,엘앤에프,0.78,2026-04-08 10:01:07
23,펄어비스,0.78,2026-04-08 10:01:07
24,POSCO홀딩스,0.78,2026-04-08 10:01:07
25,에코프로비엠,0.77,2026-04-08 10:01:07
26,대우건설,0.74,2026-04-08 10:01:07
27,알테오젠,0.73,2026-04-08 10:01:07
28,서울반도체,0.71,2026-04-08 10:01:07
29,카카오,0.67,2026-04-08 10:01:07
30,LG전자,0.66,2026-04-08 10:01:07
