rank,name,score,ts
1,삼성전자,16.51,2026-08-17 13:09:02
2,SK하이닉스,14.38,2026-08-17 13:09:02
3,LG전자,3.89,2026-08-17 13:09:02
4,현대차,3.15,2026-08-17 13:09:02
5,삼성전기,2.91,2026-08-17 13:09:02
6,두산에너빌리티,2.74,2026-08-17 13:09:02
7,NAVER,2.19,2026-08-17 13:09:02
8,한화오션,2.05,2026-08-17 13:09:02
9,삼성SDI,1.85,2026-08-17 13:09:02
10,코오롱티슈진,1.28,2026-08-17 13:09:02
11,LG이노텍,1.21,2026-08-17 13:09:02
12,대한광통신,1.15,2026-08-17 13:09:02
13,제주반도체,1.09,2026-08-17 13:09:02
14,LG씨엔에스,1.06,2026-08-17 13:09:02
15,알테오젠,1.04,2026-08-17 13:09:02
16,POSCO홀딩스,1.03,2026-08-17 13:09:02
17,HLB,1.03,2026-08-17 13:09:02
18,SK텔레콤,1.02,2026-08-17 13:09:02
19,SK스퀘어,0.97,2026-08-17 13:09:02
20,에코프로,0.95,2026-08-17 13:09:02
21,한미반도체,0.93,2026-08-17 13:09:02
22,삼성중공업,0.88,2026-08-17 13:09:02
23,로보티즈,0.86,2026-08-17 13:09:02
24,주성엔지니어링,0.83,2026-08-17 13:09:02
25,삼성전자우,0.81,2026-08-17 13:09:02
26,LS ELECTRIC,0.81,2026-08-17 13:09:02
27,에스피지,0.79,2026-08-17 13:09:02
28,셀트리온,0.77,2026-08-17 13:09:02
29,금호타이어,0.76,2026-08-17 13:09:02
30,SK이터닉스,0.73,2026-08-17 13:09:02
