rank,name,score,ts
1,삼성전자,14.80,2026-09-04 13:48:58
2,SK하이닉스,11.52,2026-09-04 13:48:58
3,스카이랩스,5.32,2026-09-04 13:48:58
4,삼성전기,2.70,2026-09-04 13:48:58
5,로보티즈,2.65,2026-09-04 13:48:58
6,현대차,2.60,2026-09-04 13:48:58
7,한미반도체,2.43,2026-09-04 13:48:58
8,두산에너빌리티,2.29,2026-09-04 13:48:58
9,NAVER,1.91,2026-09-04 13:48:58
10,알테오젠,1.81,2026-09-04 13:48:58
11,삼성SDI,1.65,2026-09-04 13:48:58
12,삼성전자우,1.63,2026-09-04 13:48:58
13,LG전자,1.38,2026-09-04 13:48:58
14,SK스퀘어,1.32,2026-09-04 13:48:58
15,HLB,1.20,2026-09-04 13:48:58
16,삼성중공업,1.15,2026-09-04 13:48:58
17,한화오션,1.12,2026-09-04 13:48:58
18,SK이노베이션,1.10,2026-09-04 13:48:58
19,대한항공,1.05,2026-09-04 13:48:58
20,주성엔지니어링,1.02,2026-09-04 13:48:58
21,POSCO홀딩스,0.96,2026-09-04 13:48:58
22,원익홀딩스,0.95,2026-09-04 13:48:58
23,펄어비스,0.91,2026-09-04 13:48:58
24,에스피지,0.82,2026-09-04 13:48:58
25,펩트론,0.78,2026-09-04 13:48:58
26,대한광통신,0.78,2026-09-04 13:48:58
27,대우건설,0.73,2026-09-04 13:48:58
28,LG에너지솔루션,0.72,2026-09-04 13:48:58
29,카카오,0.71,2026-09-04 13:48:58
30,에코프로,0.69,2026-09-04 13:48:58
