rank,name,score,ts
1,삼성전자,21.81,2026-08-04 18:17:42
2,SK하이닉스,21.33,2026-08-04 18:17:42
3,삼성전기,4.85,2026-08-04 18:17:42
4,NAVER,3.31,2026-08-04 18:17:42
5,현대차,2.60,2026-08-04 18:17:42
6,두산에너빌리티,2.37,2026-08-04 18:17:42
7,SK스퀘어,2.00,2026-08-04 18:17:42
8,LG전자,1.53,2026-08-04 18:17:42
9,삼성SDI,1.35,2026-08-04 18:17:42
10,한화오션,1.33,2026-08-04 18:17:42
11,HLB,1.23,2026-08-04 18:17:42
12,알테오젠,1.20,2026-08-04 18:17:42
13,한미반도체,1.03,2026-08-04 18:17:42
14,에코프로,1.00,2026-08-04 18:17:42
15,LS ELECTRIC,0.92,2026-08-04 18:17:42
16,LG이노텍,0.81,2026-08-04 18:17:42
17,SK이터닉스,0.77,2026-08-04 18:17:42
18,삼성중공업,0.75,2026-08-04 18:17:42
19,SK텔레콤,0.69,2026-08-04 18:17:42
20,대우건설,0.65,2026-08-04 18:17:42
21,삼성전자우,0.65,2026-08-04 18:17:42
22,셀트리온,0.64,2026-08-04 18:17:42
23,펩트론,0.63,2026-08-04 18:17:42
24,POSCO홀딩스,0.63,2026-08-04 18:17:42
25,에스피지,0.56,2026-08-04 18:17:42
26,한화에어로스페이스,0.55,2026-08-04 18:17:42
27,대한광통신,0.54,2026-08-04 18:17:42
28,레인보우로보틱스,0.53,2026-08-04 18:17:42
29,효성중공업,0.52,2026-08-04 18:17:42
30,코오롱티슈진,0.51,2026-08-04 18:17:42
