rank,name,score,ts
1,삼성전자,15.56,2026-06-01 20:16:29
2,SK하이닉스,7.66,2026-06-01 20:16:29
3,NAVER,7.46,2026-06-01 20:16:29
4,LG전자,4.90,2026-06-01 20:16:29
5,현대차,3.77,2026-06-01 20:16:29
6,삼성전기,3.34,2026-06-01 20:16:29
7,LG씨엔에스,3.17,2026-06-01 20:16:29
8,SK텔레콤,2.37,2026-06-01 20:16:29
9,두산에너빌리티,2.29,2026-06-01 20:16:29
10,LG이노텍,2.01,2026-06-01 20:16:29
11,삼성에스디에스,1.79,2026-06-01 20:16:29
12,한화에어로스페이스,1.74,2026-06-01 20:16:29
13,카카오,1.36,2026-06-01 20:16:29
14,두산로보틱스,1.30,2026-06-01 20:16:29
15,포스코DX,1.16,2026-06-01 20:16:29
16,LS ELECTRIC,1.14,2026-06-01 20:16:29
17,삼성SDI,1.13,2026-06-01 20:16:29
18,LG,1.05,2026-06-01 20:16:29
19,삼성전자우,1.04,2026-06-01 20:16:29
20,현대모비스,1.03,2026-06-01 20:16:29
21,로보티즈,1.03,2026-06-01 20:16:29
22,한미반도체,0.95,2026-06-01 20:16:29
23,에코프로,0.88,2026-06-01 20:16:29
24,올릭스,0.87,2026-06-01 20:16:29
25,레인보우로보틱스,0.84,2026-06-01 20:16:29
26,SKC,0.83,2026-06-01 20:16:29
27,한화오션,0.82,2026-06-01 20:16:29
28,POSCO홀딩스,0.74,2026-06-01 20:16:29
29,LG디스플레이,0.73,2026-06-01 20:16:29
30,현대오토에버,0.73,2026-06-01 20:16:29
