rank,name,score,ts
1,삼성전자,19.73,2026-08-21 11:04:38
2,SK하이닉스,17.86,2026-08-21 11:04:38
3,카카오,5.32,2026-08-21 11:04:38
4,삼성전자우,4.86,2026-08-21 11:04:38
5,삼성전기,3.62,2026-08-21 11:04:38
6,두산에너빌리티,1.96,2026-08-21 11:04:38
7,NAVER,1.75,2026-08-21 11:04:38
8,현대차,1.73,2026-08-21 11:04:38
9,LG전자,1.61,2026-08-21 11:04:38
10,SK스퀘어,1.56,2026-08-21 11:04:38
11,금호건설,1.30,2026-08-21 11:04:38
12,알테오젠,1.27,2026-08-21 11:04:38
13,한화오션,1.05,2026-08-21 11:04:38
14,삼성SDI,0.94,2026-08-21 11:04:38
15,SK증권,0.89,2026-08-21 11:04:38
16,SK텔레콤,0.82,2026-08-21 11:04:38
17,LS ELECTRIC,0.80,2026-08-21 11:04:38
18,금호전기,0.77,2026-08-21 11:04:38
19,한미반도체,0.77,2026-08-21 11:04:38
20,아난티,0.75,2026-08-21 11:04:38
21,코오롱티슈진,0.74,2026-08-21 11:04:38
22,SK이터닉스,0.72,2026-08-21 11:04:38
23,에코프로,0.71,2026-08-21 11:04:38
24,디앤디파마텍,0.69,2026-08-21 11:04:38
25,HLB,0.67,2026-08-21 11:04:38
26,LIG디펜스앤에어로스페이스,0.65,2026-08-21 11:04:38
27,삼성중공업,0.65,2026-08-21 11:04:38
28,한화솔루션,0.63,2026-08-21 11:04:38
29,POSCO홀딩스,0.63,2026-08-21 11:04:38
30,LG이노텍,0.62,2026-08-21 11:04:38
