rank,name,score,ts
1,삼성전자,12.52,2026-02-19 13:15:52
2,에코프로,5.13,2026-02-19 13:15:52
3,한화솔루션,4.56,2026-02-19 13:15:52
4,SK하이닉스,4.17,2026-02-19 13:15:52
5,두산에너빌리티,3.14,2026-02-19 13:15:52
6,현대차,2.60,2026-02-19 13:15:52
7,미래에셋증권,2.56,2026-02-19 13:15:52
8,한온시스템,2.55,2026-02-19 13:15:52
9,한화오션,2.00,2026-02-19 13:15:52
10,알테오젠,1.76,2026-02-19 13:15:52
11,삼천당제약,1.68,2026-02-19 13:15:52
12,에코프로비엠,1.62,2026-02-19 13:15:52
13,셀트리온,1.49,2026-02-19 13:15:52
14,삼성전자우,1.45,2026-02-19 13:15:52
15,NAVER,1.38,2026-02-19 13:15:52
16,POSCO홀딩스,1.29,2026-02-19 13:15:52
17,삼성전기,1.29,2026-02-19 13:15:52
18,현대ADM,1.24,2026-02-19 13:15:52
19,우리기술,1.18,2026-02-19 13:15:52
20,삼성SDI,1.15,2026-02-19 13:15:52
21,삼성중공업,1.14,2026-02-19 13:15:52
22,LG전자,1.11,2026-02-19 13:15:52
23,한미반도체,1.11,2026-02-19 13:15:52
24,SK증권,1.11,2026-02-19 13:15:52
25,휴림로봇,1.11,2026-02-19 13:15:52
26,HLB,1.01,2026-02-19 13:15:52
27,한화투자증권,0.97,2026-02-19 13:15:52
28,카카오,0.94,2026-02-19 13:15:52
29,SK텔레콤,0.93,2026-02-19 13:15:52
30,레인보우로보틱스,0.90,2026-02-19 13:15:52
