rank,name,score,ts
1,삼성전자,12.39,2026-04-27 16:22:46
2,SK하이닉스,9.68,2026-04-27 16:22:46
3,한미반도체,5.08,2026-04-27 16:22:46
4,두산에너빌리티,2.75,2026-04-27 16:22:46
5,현대차,2.58,2026-04-27 16:22:46
6,삼성SDI,2.12,2026-04-27 16:22:46
7,대한광통신,1.99,2026-04-27 16:22:46
8,대우건설,1.81,2026-04-27 16:22:46
9,삼성중공업,1.78,2026-04-27 16:22:46
10,한화오션,1.76,2026-04-27 16:22:46
11,LS ELECTRIC,1.71,2026-04-27 16:22:46
12,삼성전자우,1.65,2026-04-27 16:22:46
13,리노공업,1.55,2026-04-27 16:22:46
14,삼천당제약,1.41,2026-04-27 16:22:46
15,효성중공업,1.32,2026-04-27 16:22:46
16,삼성전기,1.22,2026-04-27 16:22:46
17,에코프로,1.16,2026-04-27 16:22:46
18,에이비엘바이오,1.11,2026-04-27 16:22:46
19,한화엔진,1.03,2026-04-27 16:22:46
20,POSCO홀딩스,1.01,2026-04-27 16:22:46
21,한화시스템,1.01,2026-04-27 16:22:46
22,NAVER,1.00,2026-04-27 16:22:46
23,SK증권,0.92,2026-04-27 16:22:46
24,휴림로봇,0.90,2026-04-27 16:22:46
25,한화솔루션,0.88,2026-04-27 16:22:46
26,제주반도체,0.88,2026-04-27 16:22:46
27,로보티즈,0.87,2026-04-27 16:22:46
28,미래에셋증권,0.86,2026-04-27 16:22:46
29,LG에너지솔루션,0.80,2026-04-27 16:22:46
30,레인보우로보틱스,0.79,2026-04-27 16:22:46
