rank,name,score,ts
1,삼성전자,18.39,2026-03-30 16:03:16
2,SK하이닉스,9.36,2026-03-30 16:03:16
3,삼천당제약,3.55,2026-03-30 16:03:16
4,펄어비스,3.37,2026-03-30 16:03:16
5,현대차,3.18,2026-03-30 16:03:16
6,SK이터닉스,2.75,2026-03-30 16:03:16
7,한화솔루션,2.75,2026-03-30 16:03:16
8,두산에너빌리티,2.35,2026-03-30 16:03:16
9,삼성SDI,1.86,2026-03-30 16:03:16
10,우리로,1.76,2026-03-30 16:03:16
11,대우건설,1.71,2026-03-30 16:03:16
12,우리기술,1.59,2026-03-30 16:03:16
13,애경케미칼,1.57,2026-03-30 16:03:16
14,LG에너지솔루션,1.41,2026-03-30 16:03:16
15,엘앤에프,1.27,2026-03-30 16:03:16
16,에코프로,1.25,2026-03-30 16:03:16
17,알테오젠,1.23,2026-03-30 16:03:16
18,대한광통신,1.03,2026-03-30 16:03:16
19,HLB,1.02,2026-03-30 16:03:16
20,삼성전자우,1.00,2026-03-30 16:03:16
21,NAVER,0.99,2026-03-30 16:03:16
22,삼성중공업,0.96,2026-03-30 16:03:16
23,DL이앤씨,0.91,2026-03-30 16:03:16
24,한미반도체,0.91,2026-03-30 16:03:16
25,미래에셋증권,0.88,2026-03-30 16:03:16
26,한화오션,0.84,2026-03-30 16:03:16
27,한화시스템,0.79,2026-03-30 16:03:16
28,에코프로비엠,0.78,2026-03-30 16:03:16
29,POSCO홀딩스,0.77,2026-03-30 16:03:16
30,파워넷,0.77,2026-03-30 16:03:16
