rank,name,score,ts
1,삼성전자,14.38,2026-03-12 15:46:14
2,SK하이닉스,6.16,2026-03-12 15:46:14
3,SK이터닉스,4.30,2026-03-12 15:46:14
4,현대차,3.20,2026-03-12 15:46:14
5,삼성중공업,2.87,2026-03-12 15:46:14
6,두산에너빌리티,2.76,2026-03-12 15:46:14
7,우리기술,2.36,2026-03-12 15:46:14
8,한화시스템,1.96,2026-03-12 15:46:14
9,삼표시멘트,1.96,2026-03-12 15:46:14
10,HD현대에너지솔루션,1.93,2026-03-12 15:46:14
11,한화솔루션,1.72,2026-03-12 15:46:14
12,알테오젠,1.69,2026-03-12 15:46:14
13,대한광통신,1.63,2026-03-12 15:46:14
14,한화오션,1.60,2026-03-12 15:46:14
15,에코프로,1.57,2026-03-12 15:46:14
16,삼성전자우,1.45,2026-03-12 15:46:14
17,한미반도체,1.31,2026-03-12 15:46:14
18,미래에셋증권,1.29,2026-03-12 15:46:14
19,삼성SDI,1.20,2026-03-12 15:46:14
20,NAVER,1.14,2026-03-12 15:46:14
21,셀트리온,1.12,2026-03-12 15:46:14
22,흥구석유,1.11,2026-03-12 15:46:14
23,LIG넥스원,1.05,2026-03-12 15:46:14
24,현대바이오,0.99,2026-03-12 15:46:14
25,한화에어로스페이스,0.96,2026-03-12 15:46:14
26,에임드바이오,0.87,2026-03-12 15:46:14
27,기아,0.86,2026-03-12 15:46:14
28,POSCO홀딩스,0.81,2026-03-12 15:46:14
29,오르비텍,0.79,2026-03-12 15:46:14
30,현대건설,0.74,2026-03-12 15:46:14
