rank,name,score,ts
1,삼성전자,22.00,2026-03-10 18:44:40
2,SK하이닉스,9.41,2026-03-10 18:44:40
3,현대차,3.94,2026-03-10 18:44:40
4,두산에너빌리티,3.25,2026-03-10 18:44:40
5,한화시스템,2.45,2026-03-10 18:44:40
6,SK,2.44,2026-03-10 18:44:40
7,한미반도체,2.26,2026-03-10 18:44:40
8,우리기술,2.09,2026-03-10 18:44:40
9,에코프로,2.07,2026-03-10 18:44:40
10,LIG넥스원,1.84,2026-03-10 18:44:40
11,NAVER,1.47,2026-03-10 18:44:40
12,삼성SDI,1.33,2026-03-10 18:44:40
13,한화오션,1.29,2026-03-10 18:44:40
14,미래에셋증권,1.25,2026-03-10 18:44:40
15,한화에어로스페이스,1.10,2026-03-10 18:44:40
16,S-Oil,1.07,2026-03-10 18:44:40
17,한화솔루션,1.06,2026-03-10 18:44:40
18,삼성중공업,1.05,2026-03-10 18:44:40
19,스피어,0.93,2026-03-10 18:44:40
20,흥구석유,0.92,2026-03-10 18:44:40
21,삼성전자우,0.91,2026-03-10 18:44:40
22,POSCO홀딩스,0.88,2026-03-10 18:44:40
23,케이뱅크,0.87,2026-03-10 18:44:40
24,에코프로비엠,0.84,2026-03-10 18:44:40
25,셀트리온,0.78,2026-03-10 18:44:40
26,현대건설,0.75,2026-03-10 18:44:40
27,카카오,0.72,2026-03-10 18:44:40
28,대한광통신,0.70,2026-03-10 18:44:40
29,한국전력,0.69,2026-03-10 18:44:40
30,펄어비스,0.69,2026-03-10 18:44:40
