rank,name,score,ts
1,삼성전자,5.10,2025-12-14 18:34:45
2,SK하이닉스,4.49,2025-12-14 18:34:45
3,두산에너빌리티,3.17,2025-12-14 18:34:45
4,클로봇,3.08,2025-12-14 18:34:45
5,에코프로,2.63,2025-12-14 18:34:45
6,삼성에피스홀딩스,2.20,2025-12-14 18:34:45
7,알테오젠,2.17,2025-12-14 18:34:45
8,다원시스,2.17,2025-12-14 18:34:45
9,한화오션,2.11,2025-12-14 18:34:45
10,현대차,2.10,2025-12-14 18:34:45
11,현대로템,1.83,2025-12-14 18:34:45
12,에이비엘바이오,1.78,2025-12-14 18:34:45
13,삼표시멘트,1.75,2025-12-14 18:34:45
14,NAVER,1.75,2025-12-14 18:34:45
15,일동제약,1.73,2025-12-14 18:34:45
16,한올바이오파마,1.69,2025-12-14 18:34:45
17,바이젠셀,1.52,2025-12-14 18:34:45
18,하림지주,1.50,2025-12-14 18:34:45
19,대성산업,1.36,2025-12-14 18:34:45
20,에코프로비엠,1.26,2025-12-14 18:34:45
21,POSCO홀딩스,1.20,2025-12-14 18:34:45
22,에임드바이오,1.18,2025-12-14 18:34:45
23,삼성SDI,1.13,2025-12-14 18:34:45
24,LG씨엔에스,1.12,2025-12-14 18:34:45
25,이뮨온시아,1.05,2025-12-14 18:34:45
26,에스피지,1.05,2025-12-14 18:34:45
27,신성델타테크,1.04,2025-12-14 18:34:45
28,한화시스템,1.04,2025-12-14 18:34:45
29,현대건설,1.00,2025-12-14 18:34:45
30,레인보우로보틱스,0.97,2025-12-14 18:34:45
