rank,name,score,ts
1,삼성전자,26.34,2026-06-24 10:18:21
2,SK하이닉스,17.84,2026-06-24 10:18:21
3,SK스퀘어,4.25,2026-06-24 10:18:21
4,현대차,3.18,2026-06-24 10:18:21
5,삼성전기,2.75,2026-06-24 10:18:21
6,LG전자,2.36,2026-06-24 10:18:21
7,NAVER,2.02,2026-06-24 10:18:21
8,두산에너빌리티,1.60,2026-06-24 10:18:21
9,삼성전자우,1.56,2026-06-24 10:18:21
10,삼성물산,1.27,2026-06-24 10:18:21
11,한미반도체,1.21,2026-06-24 10:18:21
12,한화오션,1.13,2026-06-24 10:18:21
13,삼성SDI,1.00,2026-06-24 10:18:21
14,제주반도체,0.85,2026-06-24 10:18:21
15,LG이노텍,0.84,2026-06-24 10:18:21
16,SOL AI반도체TOP2플러스,0.80,2026-06-24 10:18:21
17,대우건설,0.77,2026-06-24 10:18:21
18,카카오,0.75,2026-06-24 10:18:21
19,삼성중공업,0.73,2026-06-24 10:18:21
20,에코프로,0.73,2026-06-24 10:18:21
21,LS ELECTRIC,0.73,2026-06-24 10:18:21
22,LG씨엔에스,0.66,2026-06-24 10:18:21
23,두산로보틱스,0.66,2026-06-24 10:18:21
24,알테오젠,0.64,2026-06-24 10:18:21
25,대한광통신,0.63,2026-06-24 10:18:21
26,POSCO홀딩스,0.62,2026-06-24 10:18:21
27,주성엔지니어링,0.61,2026-06-24 10:18:21
28,로킷헬스케어,0.59,2026-06-24 10:18:21
29,HLB,0.58,2026-06-24 10:18:21
30,미래에셋증권,0.55,2026-06-24 10:18:21
