rank,name,score,ts
1,SK하이닉스,24.15,2026-07-17 17:32:10
2,삼성전자,19.08,2026-07-17 17:32:10
3,한화오션,3.04,2026-07-17 17:32:10
4,현대차,2.88,2026-07-17 17:32:10
5,삼성전기,2.24,2026-07-17 17:32:10
6,알테오젠,1.74,2026-07-17 17:32:10
7,HLB,1.67,2026-07-17 17:32:10
8,두산에너빌리티,1.63,2026-07-17 17:32:10
9,LG전자,1.61,2026-07-17 17:32:10
10,NAVER,1.56,2026-07-17 17:32:10
11,에코프로,1.28,2026-07-17 17:32:10
12,코오롱티슈진,1.25,2026-07-17 17:32:10
13,한미반도체,1.24,2026-07-17 17:32:10
14,SK스퀘어,1.16,2026-07-17 17:32:10
15,KODEX SK하이닉스단일종목레버리지,1.06,2026-07-17 17:32:10
16,에코프로비엠,0.99,2026-07-17 17:32:10
17,삼성SDI,0.97,2026-07-17 17:32:10
18,삼성중공업,0.88,2026-07-17 17:32:10
19,POSCO홀딩스,0.69,2026-07-17 17:32:10
20,KODEX 200선물인버스2X,0.67,2026-07-17 17:32:10
21,네이처셀,0.67,2026-07-17 17:32:10
22,LS ELECTRIC,0.66,2026-07-17 17:32:10
23,카카오,0.66,2026-07-17 17:32:10
24,SOL SK하이닉스선물단일종목인버스2X,0.66,2026-07-17 17:32:10
25,한화솔루션,0.64,2026-07-17 17:32:10
26,HD현대중공업,0.63,2026-07-17 17:32:10
27,주성엔지니어링,0.59,2026-07-17 17:32:10
28,LG이노텍,0.59,2026-07-17 17:32:10
29,SK이노베이션,0.57,2026-07-17 17:32:10
30,삼성전자우,0.55,2026-07-17 17:32:10
