rank,name,score,ts
1,SK하이닉스,30.05,2026-08-19 16:13:00
2,삼성전자,22.16,2026-08-19 16:13:00
3,삼성전기,3.20,2026-08-19 16:13:00
4,SK스퀘어,2.66,2026-08-19 16:13:00
5,현대차,2.07,2026-08-19 16:13:00
6,LG전자,1.51,2026-08-19 16:13:00
7,두산에너빌리티,1.42,2026-08-19 16:13:00
8,NAVER,1.30,2026-08-19 16:13:00
9,한화에어로스페이스,1.20,2026-08-19 16:13:00
10,삼성전자우,1.10,2026-08-19 16:13:00
11,삼성SDI,1.01,2026-08-19 16:13:00
12,아난티,0.90,2026-08-19 16:13:00
13,알테오젠,0.82,2026-08-19 16:13:00
14,한화오션,0.82,2026-08-19 16:13:00
15,HPSP,0.72,2026-08-19 16:13:00
16,한미반도체,0.68,2026-08-19 16:13:00
17,코오롱티슈진,0.62,2026-08-19 16:13:00
18,에코프로,0.59,2026-08-19 16:13:00
19,현대건설,0.59,2026-08-19 16:13:00
20,LG에너지솔루션,0.57,2026-08-19 16:13:00
21,한국전력,0.57,2026-08-19 16:13:00
22,HLB,0.56,2026-08-19 16:13:00
23,셀트리온,0.55,2026-08-19 16:13:00
24,삼성중공업,0.54,2026-08-19 16:13:00
25,인제니아테라퓨틱스(Reg.S),0.53,2026-08-19 16:13:00
26,주성엔지니어링,0.53,2026-08-19 16:13:00
27,본느,0.53,2026-08-19 16:13:00
28,로보티즈,0.53,2026-08-19 16:13:00
29,POSCO홀딩스,0.53,2026-08-19 16:13:00
30,LG이노텍,0.50,2026-08-19 16:13:00
