rank,name,score,ts
1,삼성전자,20.86,2026-08-14 16:55:35
2,SK하이닉스,14.79,2026-08-14 16:55:35
3,현대차,4.90,2026-08-14 16:55:35
4,삼성전기,3.69,2026-08-14 16:55:35
5,LG전자,2.53,2026-08-14 16:55:35
6,삼성SDI,2.35,2026-08-14 16:55:35
7,두산에너빌리티,2.12,2026-08-14 16:55:35
8,삼성전자우,1.96,2026-08-14 16:55:35
9,한화오션,1.83,2026-08-14 16:55:35
10,코오롱티슈진,1.76,2026-08-14 16:55:35
11,NAVER,1.70,2026-08-14 16:55:35
12,SK스퀘어,1.46,2026-08-14 16:55:35
13,SK텔레콤,1.24,2026-08-14 16:55:35
14,제주반도체,1.01,2026-08-14 16:55:35
15,대한광통신,0.97,2026-08-14 16:55:35
16,LG이노텍,0.97,2026-08-14 16:55:35
17,POSCO홀딩스,0.91,2026-08-14 16:55:35
18,한미반도체,0.91,2026-08-14 16:55:35
19,에코프로,0.88,2026-08-14 16:55:35
20,LS ELECTRIC,0.86,2026-08-14 16:55:35
21,현대모비스,0.77,2026-08-14 16:55:35
22,알테오젠,0.76,2026-08-14 16:55:35
23,삼성중공업,0.76,2026-08-14 16:55:35
24,주성엔지니어링,0.70,2026-08-14 16:55:35
25,HLB,0.68,2026-08-14 16:55:35
26,셀트리온,0.65,2026-08-14 16:55:35
27,LG씨엔에스,0.65,2026-08-14 16:55:35
28,SK이노베이션,0.61,2026-08-14 16:55:35
29,엘앤에프,0.60,2026-08-14 16:55:35
30,카카오,0.60,2026-08-14 16:55:35
