rank,name,score,ts
1,삼성전자,15.85,2026-05-12 13:42:47
2,SK하이닉스,11.75,2026-05-12 13:42:47
3,현대차,5.01,2026-05-12 13:42:47
4,LG전자,3.83,2026-05-12 13:42:47
5,대한광통신,2.83,2026-05-12 13:42:47
6,삼성SDI,2.34,2026-05-12 13:42:47
7,삼성전기,1.92,2026-05-12 13:42:47
8,두산에너빌리티,1.89,2026-05-12 13:42:47
9,POSCO홀딩스,1.75,2026-05-12 13:42:47
10,삼성전자우,1.57,2026-05-12 13:42:47
11,현대무벡스,1.52,2026-05-12 13:42:47
12,삼성중공업,1.46,2026-05-12 13:42:47
13,미래에셋증권,1.40,2026-05-12 13:42:47
14,대한전선,1.18,2026-05-12 13:42:47
15,대우건설,1.15,2026-05-12 13:42:47
16,NAVER,1.15,2026-05-12 13:42:47
17,LS ELECTRIC,1.08,2026-05-12 13:42:47
18,한화오션,1.01,2026-05-12 13:42:47
19,에코프로,0.93,2026-05-12 13:42:47
20,휴림로봇,0.93,2026-05-12 13:42:47
21,한미반도체,0.92,2026-05-12 13:42:47
22,한화솔루션,0.90,2026-05-12 13:42:47
23,SK스퀘어,0.90,2026-05-12 13:42:47
24,레인보우로보틱스,0.88,2026-05-12 13:42:47
25,알테오젠,0.87,2026-05-12 13:42:47
26,코스모로보틱스,0.83,2026-05-12 13:42:47
27,기아,0.81,2026-05-12 13:42:47
28,셀트리온,0.75,2026-05-12 13:42:47
29,우리기술,0.75,2026-05-12 13:42:47
30,에코프로비엠,0.73,2026-05-12 13:42:47
