rank,name,score,ts
1,삼성전자,14.34,2026-08-16 16:07:06
2,SK하이닉스,11.78,2026-08-16 16:07:06
3,현대차,3.54,2026-08-16 16:07:06
4,두산에너빌리티,2.90,2026-08-16 16:07:06
5,LG전자,2.87,2026-08-16 16:07:06
6,삼성전기,2.86,2026-08-16 16:07:06
7,NAVER,2.36,2026-08-16 16:07:06
8,한화오션,2.25,2026-08-16 16:07:06
9,삼성SDI,2.05,2026-08-16 16:07:06
10,SK텔레콤,1.49,2026-08-16 16:07:06
11,제주반도체,1.34,2026-08-16 16:07:06
12,코오롱티슈진,1.31,2026-08-16 16:07:06
13,알테오젠,1.16,2026-08-16 16:07:06
14,POSCO홀딩스,1.10,2026-08-16 16:07:06
15,LG이노텍,1.08,2026-08-16 16:07:06
16,HLB,1.07,2026-08-16 16:07:06
17,대한광통신,1.03,2026-08-16 16:07:06
18,SK스퀘어,1.01,2026-08-16 16:07:06
19,한미반도체,1.00,2026-08-16 16:07:06
20,LG씨엔에스,0.99,2026-08-16 16:07:06
21,삼성중공업,0.96,2026-08-16 16:07:06
22,주성엔지니어링,0.92,2026-08-16 16:07:06
23,LS ELECTRIC,0.89,2026-08-16 16:07:06
24,에코프로,0.88,2026-08-16 16:07:06
25,SK이터닉스,0.82,2026-08-16 16:07:06
26,삼성전자우,0.82,2026-08-16 16:07:06
27,금호타이어,0.82,2026-08-16 16:07:06
28,셀트리온,0.81,2026-08-16 16:07:06
29,에스피지,0.80,2026-08-16 16:07:06
30,금호건설,0.80,2026-08-16 16:07:06
