rank,name,score,ts
1,삼성전자,10.15,2026-02-04 12:12:58
2,SK하이닉스,5.20,2026-02-04 12:12:58
3,두산에너빌리티,3.80,2026-02-04 12:12:58
4,현대차,3.59,2026-02-04 12:12:58
5,에코프로,3.41,2026-02-04 12:12:58
6,에이피알,2.52,2026-02-04 12:12:58
7,삼표시멘트,2.49,2026-02-04 12:12:58
8,한화솔루션,2.23,2026-02-04 12:12:58
9,삼천당제약,2.01,2026-02-04 12:12:58
10,삼성SDI,1.96,2026-02-04 12:12:58
11,한화시스템,1.90,2026-02-04 12:12:58
12,대한전선,1.85,2026-02-04 12:12:58
13,한국전력,1.85,2026-02-04 12:12:58
14,NAVER,1.78,2026-02-04 12:12:58
15,한화오션,1.59,2026-02-04 12:12:58
16,미래에셋증권,1.54,2026-02-04 12:12:58
17,한미반도체,1.41,2026-02-04 12:12:58
18,하림지주,1.38,2026-02-04 12:12:58
19,휴림로봇,1.35,2026-02-04 12:12:58
20,우리기술,1.28,2026-02-04 12:12:58
21,알테오젠,1.11,2026-02-04 12:12:58
22,한온시스템,1.09,2026-02-04 12:12:58
23,에이비엘바이오,1.05,2026-02-04 12:12:58
24,셀트리온,1.01,2026-02-04 12:12:58
25,삼성중공업,0.98,2026-02-04 12:12:58
26,파두,0.97,2026-02-04 12:12:58
27,대성산업,0.97,2026-02-04 12:12:58
28,한전기술,0.95,2026-02-04 12:12:58
29,한전산업,0.95,2026-02-04 12:12:58
30,에코프로비엠,0.93,2026-02-04 12:12:58
