rank,name,score,ts
1,삼성전자,11.23,2026-02-18 13:15:57
2,두산에너빌리티,4.39,2026-02-18 13:15:57
3,SK하이닉스,4.36,2026-02-18 13:15:57
4,현대차,3.78,2026-02-18 13:15:57
5,미래에셋증권,2.65,2026-02-18 13:15:57
6,에코프로,2.30,2026-02-18 13:15:57
7,NAVER,2.07,2026-02-18 13:15:57
8,한화솔루션,2.05,2026-02-18 13:15:57
9,한화오션,1.88,2026-02-18 13:15:57
10,POSCO홀딩스,1.83,2026-02-18 13:15:57
11,LG전자,1.62,2026-02-18 13:15:57
12,에코프로비엠,1.51,2026-02-18 13:15:57
13,우리기술,1.48,2026-02-18 13:15:57
14,셀트리온,1.42,2026-02-18 13:15:57
15,삼성SDI,1.39,2026-02-18 13:15:57
16,알테오젠,1.27,2026-02-18 13:15:57
17,한미반도체,1.25,2026-02-18 13:15:57
18,현대ADM,1.23,2026-02-18 13:15:57
19,SK텔레콤,1.22,2026-02-18 13:15:57
20,한국전력,1.17,2026-02-18 13:15:57
21,삼성중공업,1.13,2026-02-18 13:15:57
22,카카오,1.13,2026-02-18 13:15:57
23,비엘팜텍,1.10,2026-02-18 13:15:57
24,SK이터닉스,1.06,2026-02-18 13:15:57
25,휴림로봇,1.06,2026-02-18 13:15:57
26,SK증권,1.04,2026-02-18 13:15:57
27,삼표시멘트,1.04,2026-02-18 13:15:57
28,펄어비스,0.99,2026-02-18 13:15:57
29,한화시스템,0.97,2026-02-18 13:15:57
30,삼성전자우,0.92,2026-02-18 13:15:57
