rank,name,score,ts
1,삼성전자,11.15,2026-02-16 18:46:25
2,두산에너빌리티,4.27,2026-02-16 18:46:25
3,SK하이닉스,4.16,2026-02-16 18:46:25
4,현대차,3.71,2026-02-16 18:46:25
5,미래에셋증권,2.86,2026-02-16 18:46:25
6,에코프로,2.46,2026-02-16 18:46:25
7,한화오션,2.20,2026-02-16 18:46:25
8,NAVER,2.10,2026-02-16 18:46:25
9,한화솔루션,1.98,2026-02-16 18:46:25
10,POSCO홀딩스,1.81,2026-02-16 18:46:25
11,삼성SDI,1.59,2026-02-16 18:46:25
12,에코프로비엠,1.53,2026-02-16 18:46:25
13,우리기술,1.50,2026-02-16 18:46:25
14,LG전자,1.45,2026-02-16 18:46:25
15,셀트리온,1.35,2026-02-16 18:46:25
16,알테오젠,1.32,2026-02-16 18:46:25
17,한미반도체,1.27,2026-02-16 18:46:25
18,비엘팜텍,1.21,2026-02-16 18:46:25
19,삼성중공업,1.20,2026-02-16 18:46:25
20,SK텔레콤,1.17,2026-02-16 18:46:25
21,현대ADM,1.14,2026-02-16 18:46:25
22,휴림로봇,1.08,2026-02-16 18:46:25
23,SK증권,1.06,2026-02-16 18:46:25
24,카카오,1.04,2026-02-16 18:46:25
25,삼표시멘트,1.04,2026-02-16 18:46:25
26,한화시스템,1.04,2026-02-16 18:46:25
27,SK이터닉스,1.02,2026-02-16 18:46:25
28,펄어비스,0.98,2026-02-16 18:46:25
29,한국전력,0.95,2026-02-16 18:46:25
30,LG에너지솔루션,0.92,2026-02-16 18:46:25
