rank,name,score,ts
1,삼성전자,11.34,2026-02-15 14:07:12
2,SK하이닉스,4.34,2026-02-15 14:07:12
3,두산에너빌리티,4.09,2026-02-15 14:07:12
4,현대차,3.77,2026-02-15 14:07:12
5,미래에셋증권,2.90,2026-02-15 14:07:12
6,에코프로,2.25,2026-02-15 14:07:12
7,한화오션,2.13,2026-02-15 14:07:12
8,한화솔루션,2.02,2026-02-15 14:07:12
9,NAVER,1.98,2026-02-15 14:07:12
10,LG전자,1.81,2026-02-15 14:07:12
11,우리기술,1.61,2026-02-15 14:07:12
12,POSCO홀딩스,1.57,2026-02-15 14:07:12
13,셀트리온,1.39,2026-02-15 14:07:12
14,에코프로비엠,1.36,2026-02-15 14:07:12
15,현대ADM,1.30,2026-02-15 14:07:12
16,한미반도체,1.28,2026-02-15 14:07:12
17,삼성SDI,1.26,2026-02-15 14:07:12
18,SK텔레콤,1.21,2026-02-15 14:07:12
19,삼성중공업,1.20,2026-02-15 14:07:12
20,SK증권,1.16,2026-02-15 14:07:12
21,알테오젠,1.12,2026-02-15 14:07:12
22,스피어,1.07,2026-02-15 14:07:12
23,카카오,1.05,2026-02-15 14:07:12
24,삼표시멘트,1.05,2026-02-15 14:07:12
25,비엘팜텍,1.04,2026-02-15 14:07:12
26,펄어비스,1.03,2026-02-15 14:07:12
27,삼성전자우,1.00,2026-02-15 14:07:12
28,SK이터닉스,1.00,2026-02-15 14:07:12
29,한국항공우주,1.00,2026-02-15 14:07:12
30,휴림로봇,0.95,2026-02-15 14:07:12
