[네이버 인기검색 합계 Top30] (최근 12 스냅샷 기반)
생성시각: 2026-01-12 13:00:17
스냅샷 수: 12개
------------------------------------------------
 1. 삼성전자 | 합계: 104.06
 2. 현대차 | 합계: 63.56
 3. SK하이닉스 | 합계: 61.73
 4. 한화시스템 | 합계: 47.72
 5. 한화오션 | 합계: 44.53
 6. 두산에너빌리티 | 합계: 39.02
 7. 한미반도체 | 합계: 31.93
 8. 삼성중공업 | 합계: 28.46
 9. 계양전기 | 합계: 22.99
10. 셀트리온 | 합계: 22.09
11. 현대오토에버 | 합계: 21.35
12. 알테오젠 | 합계: 19.68
13. NAVER | 합계: 19.55
14. 에코프로 | 합계: 18.72
15. 한화에어로스페이스 | 합계: 16.63
16. 한국항공우주 | 합계: 15.19
17. HLB | 합계: 14.90
18. 디앤디파마텍 | 합계: 14.69
19. 현대로템 | 합계: 13.34
20. 에이비엘바이오 | 합계: 12.66
21. 휴림로봇 | 합계: 11.61
22. 현대무벡스 | 합계: 11.25
23. 제주반도체 | 합계: 11.22
24. 삼성SDI | 합계: 10.37
25. 고영 | 합계: 9.62
26. 삼천당제약 | 합계: 7.75
27. 에코프로비엠 | 합계: 5.63
28. 기아 | 합계: 5.00
29. 모베이스전자 | 합계: 4.72
30. 대한광통신 | 합계: 4.66
