rank,name,score,ts
1,삼성전자,9.41,2026-01-17 18:35:02
2,SK하이닉스,4.53,2026-01-17 18:35:02
3,두산에너빌리티,4.23,2026-01-17 18:35:02
4,현대차,3.89,2026-01-17 18:35:02
5,휴림로봇,2.98,2026-01-17 18:35:02
6,알테오젠,2.50,2026-01-17 18:35:02
7,뉴로메카,2.41,2026-01-17 18:35:02
8,한화오션,2.06,2026-01-17 18:35:02
9,NAVER,1.99,2026-01-17 18:35:02
10,모베이스전자,1.82,2026-01-17 18:35:02
11,한화시스템,1.81,2026-01-17 18:35:02
12,우리기술,1.70,2026-01-17 18:35:02
13,포스코DX,1.67,2026-01-17 18:35:02
14,POSCO홀딩스,1.62,2026-01-17 18:35:02
15,한미반도체,1.58,2026-01-17 18:35:02
16,LG씨엔에스,1.49,2026-01-17 18:35:02
17,현대무벡스,1.35,2026-01-17 18:35:02
18,삼성중공업,1.31,2026-01-17 18:35:02
19,삼천당제약,1.26,2026-01-17 18:35:02
20,에코프로,1.22,2026-01-17 18:35:02
21,위메이드,1.19,2026-01-17 18:35:02
22,에이비엘바이오,1.09,2026-01-17 18:35:02
23,HLB,1.03,2026-01-17 18:35:02
24,지투지바이오,1.00,2026-01-17 18:35:02
25,클로봇,0.98,2026-01-17 18:35:02
26,유진로봇,0.95,2026-01-17 18:35:02
27,로킷헬스케어,0.89,2026-01-17 18:35:02
28,디앤디파마텍,0.89,2026-01-17 18:35:02
29,셀트리온,0.88,2026-01-17 18:35:02
30,현대건설,0.88,2026-01-17 18:35:02
