rank,name,score,ts
1,삼성전자,9.35,2026-05-01 16:18:01
2,SK하이닉스,4.82,2026-05-01 16:18:01
3,현대차,3.07,2026-05-01 16:18:01
4,대한전선,2.82,2026-05-01 16:18:01
5,두산에너빌리티,2.56,2026-05-01 16:18:01
6,POSCO홀딩스,2.49,2026-05-01 16:18:01
7,삼성SDI,2.33,2026-05-01 16:18:01
8,대우건설,2.16,2026-05-01 16:18:01
9,대원전선,2.01,2026-05-01 16:18:01
10,NAVER,1.97,2026-05-01 16:18:01
11,LS ELECTRIC,1.71,2026-05-01 16:18:01
12,에코프로,1.70,2026-05-01 16:18:01
13,한화솔루션,1.64,2026-05-01 16:18:01
14,한미반도체,1.60,2026-05-01 16:18:01
15,삼성중공업,1.49,2026-05-01 16:18:01
16,LG전자,1.46,2026-05-01 16:18:01
17,삼성전기,1.39,2026-05-01 16:18:01
18,산일전기,1.37,2026-05-01 16:18:01
19,대한광통신,1.31,2026-05-01 16:18:01
20,에코프로비엠,1.20,2026-05-01 16:18:01
21,펄어비스,1.08,2026-05-01 16:18:01
22,삼천당제약,1.07,2026-05-01 16:18:01
23,한화오션,1.03,2026-05-01 16:18:01
24,서울반도체,0.96,2026-05-01 16:18:01
25,SK이노베이션,0.93,2026-05-01 16:18:01
26,리노공업,0.92,2026-05-01 16:18:01
27,LG에너지솔루션,0.91,2026-05-01 16:18:01
28,효성중공업,0.90,2026-05-01 16:18:01
29,삼성바이오로직스,0.89,2026-05-01 16:18:01
30,HMM,0.88,2026-05-01 16:18:01
