rank,name,score,ts
1,삼성전자,21.39,2026-07-20 13:11:55
2,SK하이닉스,20.54,2026-07-20 13:11:55
3,현대차,4.21,2026-07-20 13:11:55
4,삼천당제약,3.91,2026-07-20 13:11:55
5,삼성전기,2.62,2026-07-20 13:11:55
6,두산에너빌리티,2.07,2026-07-20 13:11:55
7,LG전자,1.74,2026-07-20 13:11:55
8,한화오션,1.66,2026-07-20 13:11:55
9,SK스퀘어,1.46,2026-07-20 13:11:55
10,한미반도체,1.35,2026-07-20 13:11:55
11,HLB,1.28,2026-07-20 13:11:55
12,삼성전자우,1.19,2026-07-20 13:11:55
13,NAVER,1.07,2026-07-20 13:11:55
14,SK이터닉스,0.92,2026-07-20 13:11:55
15,에코프로,0.87,2026-07-20 13:11:55
16,주성엔지니어링,0.86,2026-07-20 13:11:55
17,원익IPS,0.84,2026-07-20 13:11:55
18,알테오젠,0.82,2026-07-20 13:11:55
19,삼성SDI,0.80,2026-07-20 13:11:55
20,한성기업,0.76,2026-07-20 13:11:55
21,LG이노텍,0.76,2026-07-20 13:11:55
22,KODEX SK하이닉스단일종목레버리지,0.76,2026-07-20 13:11:55
23,로킷헬스케어,0.74,2026-07-20 13:11:55
24,대한광통신,0.66,2026-07-20 13:11:55
25,삼성중공업,0.65,2026-07-20 13:11:55
26,LS ELECTRIC,0.58,2026-07-20 13:11:55
27,SOL SK하이닉스선물단일종목인버스2X,0.55,2026-07-20 13:11:55
28,KODEX 200선물인버스2X,0.53,2026-07-20 13:11:55
29,효성중공업,0.53,2026-07-20 13:11:55
30,에코프로비엠,0.52,2026-07-20 13:11:55
