rank,name,score,ts
1,삼성전자,10.81,2025-12-22 18:40:29
2,SK하이닉스,7.75,2025-12-22 18:40:29
3,한화오션,4.93,2025-12-22 18:40:29
4,두산에너빌리티,3.00,2025-12-22 18:40:29
5,미래에셋벤처투자,2.33,2025-12-22 18:40:29
6,NAVER,1.81,2025-12-22 18:40:29
7,한미반도체,1.81,2025-12-22 18:40:29
8,현대무벡스,1.67,2025-12-22 18:40:29
9,현대차,1.61,2025-12-22 18:40:29
10,알지노믹스,1.59,2025-12-22 18:40:29
11,삼성중공업,1.53,2025-12-22 18:40:29
12,에스피지,1.43,2025-12-22 18:40:29
13,이노스페이스,1.42,2025-12-22 18:40:29
14,삼진식품,1.27,2025-12-22 18:40:29
15,에이비엘바이오,1.25,2025-12-22 18:40:29
16,글로벌텍스프리,1.20,2025-12-22 18:40:29
17,에코프로,1.17,2025-12-22 18:40:29
18,동양고속,1.16,2025-12-22 18:40:29
19,알테오젠,1.12,2025-12-22 18:40:29
20,클로봇,1.12,2025-12-22 18:40:29
21,나라스페이스테크놀로지,1.05,2025-12-22 18:40:29
22,대성산업,1.03,2025-12-22 18:40:29
23,HD현대중공업,1.03,2025-12-22 18:40:29
24,삼성에피스홀딩스,1.00,2025-12-22 18:40:29
25,로킷헬스케어,1.00,2025-12-22 18:40:29
26,한화시스템,0.97,2025-12-22 18:40:29
27,한국항공우주,0.93,2025-12-22 18:40:29
28,에코프로비엠,0.93,2025-12-22 18:40:29
29,켄코아에어로스페이스,0.92,2025-12-22 18:40:29
30,삼성SDI,0.92,2025-12-22 18:40:29
