rank,name,score,ts
1,삼성전자,9.51,2026-04-28 10:12:04
2,SK하이닉스,6.74,2026-04-28 10:12:04
3,대우건설,5.33,2026-04-28 10:12:04
4,POSCO홀딩스,4.80,2026-04-28 10:12:04
5,에이비엘바이오,3.58,2026-04-28 10:12:04
6,삼성SDI,3.21,2026-04-28 10:12:04
7,현대차,3.14,2026-04-28 10:12:04
8,LG전자,2.83,2026-04-28 10:12:04
9,LS ELECTRIC,2.77,2026-04-28 10:12:04
10,두산에너빌리티,2.13,2026-04-28 10:12:04
11,한미반도체,2.08,2026-04-28 10:12:04
12,대한전선,1.85,2026-04-28 10:12:04
13,SK증권,1.82,2026-04-28 10:12:04
14,에코프로,1.63,2026-04-28 10:12:04
15,대한광통신,1.56,2026-04-28 10:12:04
16,삼성전기,1.39,2026-04-28 10:12:04
17,한화솔루션,1.30,2026-04-28 10:12:04
18,삼성중공업,1.24,2026-04-28 10:12:04
19,삼성전자우,1.13,2026-04-28 10:12:04
20,효성중공업,1.11,2026-04-28 10:12:04
21,GS건설,1.02,2026-04-28 10:12:04
22,NAVER,0.97,2026-04-28 10:12:04
23,한화시스템,0.89,2026-04-28 10:12:04
24,서울반도체,0.89,2026-04-28 10:12:04
25,삼천당제약,0.89,2026-04-28 10:12:04
26,포스코퓨처엠,0.88,2026-04-28 10:12:04
27,한화오션,0.85,2026-04-28 10:12:04
28,삼성E&A,0.81,2026-04-28 10:12:04
29,대원전선,0.74,2026-04-28 10:12:04
30,현대건설,0.74,2026-04-28 10:12:04
