rank,name,score,ts
1,SK하이닉스,19.00,2026-08-02 17:41:42
2,삼성전자,18.90,2026-08-02 17:41:42
3,현대차,2.72,2026-08-02 17:41:42
4,NAVER,2.67,2026-08-02 17:41:42
5,삼성전기,2.67,2026-08-02 17:41:42
6,두산에너빌리티,2.16,2026-08-02 17:41:42
7,주성엔지니어링,1.86,2026-08-02 17:41:42
8,한화오션,1.63,2026-08-02 17:41:42
9,LG전자,1.59,2026-08-02 17:41:42
10,한미반도체,1.38,2026-08-02 17:41:42
11,KODEX 200선물인버스2X,1.27,2026-08-02 17:41:42
12,SK스퀘어,1.20,2026-08-02 17:41:42
13,삼성SDI,1.09,2026-08-02 17:41:42
14,코오롱티슈진,1.06,2026-08-02 17:41:42
15,LS ELECTRIC,0.98,2026-08-02 17:41:42
16,SOL SK하이닉스선물단일종목인버스2X,0.90,2026-08-02 17:41:42
17,POSCO홀딩스,0.88,2026-08-02 17:41:42
18,SK이터닉스,0.85,2026-08-02 17:41:42
19,삼성중공업,0.84,2026-08-02 17:41:42
20,알테오젠,0.84,2026-08-02 17:41:42
21,셀트리온,0.80,2026-08-02 17:41:42
22,에코프로,0.77,2026-08-02 17:41:42
23,흥구석유,0.76,2026-08-02 17:41:42
24,삼성전자우,0.75,2026-08-02 17:41:42
25,SK이노베이션,0.70,2026-08-02 17:41:42
26,HLB,0.70,2026-08-02 17:41:42
27,제주반도체,0.69,2026-08-02 17:41:42
28,LG이노텍,0.67,2026-08-02 17:41:42
29,금호타이어,0.65,2026-08-02 17:41:42
30,에스피지,0.64,2026-08-02 17:41:42
