rank,name,score,ts
1,삼성전자,27.20,2026-06-24 16:43:47
2,SK하이닉스,19.78,2026-06-24 16:43:47
3,SK스퀘어,4.87,2026-06-24 16:43:47
4,현대차,3.12,2026-06-24 16:43:47
5,삼성전기,2.73,2026-06-24 16:43:47
6,LG전자,2.03,2026-06-24 16:43:47
7,NAVER,1.94,2026-06-24 16:43:47
8,삼성전자우,1.66,2026-06-24 16:43:47
9,두산에너빌리티,1.48,2026-06-24 16:43:47
10,알테오젠,1.09,2026-06-24 16:43:47
11,한화오션,1.00,2026-06-24 16:43:47
12,한미반도체,0.97,2026-06-24 16:43:47
13,삼성SDI,0.92,2026-06-24 16:43:47
14,셀트리온,0.90,2026-06-24 16:43:47
15,LG이노텍,0.84,2026-06-24 16:43:47
16,삼성물산,0.77,2026-06-24 16:43:47
17,SOL AI반도체TOP2플러스,0.68,2026-06-24 16:43:47
18,에코프로,0.68,2026-06-24 16:43:47
19,삼성중공업,0.67,2026-06-24 16:43:47
20,POSCO홀딩스,0.67,2026-06-24 16:43:47
21,두산로보틱스,0.66,2026-06-24 16:43:47
22,삼성바이오로직스,0.64,2026-06-24 16:43:47
23,LS ELECTRIC,0.62,2026-06-24 16:43:47
24,제주반도체,0.60,2026-06-24 16:43:47
25,LG씨엔에스,0.59,2026-06-24 16:43:47
26,대우건설,0.58,2026-06-24 16:43:47
27,HLB,0.58,2026-06-24 16:43:47
28,카카오,0.55,2026-06-24 16:43:47
29,주성엔지니어링,0.52,2026-06-24 16:43:47
30,현대모비스,0.52,2026-06-24 16:43:47
