rank,name,score,ts
1,삼성전자,12.43,2026-03-25 13:15:39
2,SK하이닉스,7.56,2026-03-25 13:15:39
3,펄어비스,4.79,2026-03-25 13:15:39
4,우리기술,3.03,2026-03-25 13:15:39
5,삼천당제약,2.88,2026-03-25 13:15:39
6,대우건설,2.72,2026-03-25 13:15:39
7,두산에너빌리티,2.61,2026-03-25 13:15:39
8,엔켐,2.46,2026-03-25 13:15:39
9,현대차,2.38,2026-03-25 13:15:39
10,엘앤에프,1.83,2026-03-25 13:15:39
11,한패스,1.79,2026-03-25 13:15:39
12,DL이앤씨,1.48,2026-03-25 13:15:39
13,대한광통신,1.34,2026-03-25 13:15:39
14,에코프로,1.26,2026-03-25 13:15:39
15,부광약품,1.20,2026-03-25 13:15:39
16,삼성SDI,1.12,2026-03-25 13:15:39
17,쏠리드,1.12,2026-03-25 13:15:39
18,SK이터닉스,1.11,2026-03-25 13:15:39
19,흥아해운,1.09,2026-03-25 13:15:39
20,한화비전,1.01,2026-03-25 13:15:39
21,미래에셋증권,0.99,2026-03-25 13:15:39
22,SK증권,0.96,2026-03-25 13:15:39
23,한화오션,0.95,2026-03-25 13:15:39
24,한화솔루션,0.90,2026-03-25 13:15:39
25,신라젠,0.89,2026-03-25 13:15:39
26,한미반도체,0.89,2026-03-25 13:15:39
27,우리로,0.89,2026-03-25 13:15:39
28,현대건설,0.89,2026-03-25 13:15:39
29,한국카본,0.84,2026-03-25 13:15:39
30,삼성중공업,0.84,2026-03-25 13:15:39
