rank,name,score,ts
1,삼성전자,19.11,2026-03-18 09:55:49
2,SK하이닉스,8.28,2026-03-18 09:55:49
3,현대차,4.35,2026-03-18 09:55:49
4,두산에너빌리티,3.26,2026-03-18 09:55:49
5,삼성전기,2.04,2026-03-18 09:55:49
6,에코프로,2.01,2026-03-18 09:55:49
7,SK이터닉스,1.96,2026-03-18 09:55:49
8,한화솔루션,1.80,2026-03-18 09:55:49
9,NAVER,1.78,2026-03-18 09:55:49
10,한미반도체,1.59,2026-03-18 09:55:49
11,한화시스템,1.58,2026-03-18 09:55:49
12,삼성SDI,1.45,2026-03-18 09:55:49
13,비츠로셀,1.44,2026-03-18 09:55:49
14,우리기술,1.36,2026-03-18 09:55:49
15,미래에셋증권,1.30,2026-03-18 09:55:49
16,펄어비스,1.26,2026-03-18 09:55:49
17,한화오션,1.24,2026-03-18 09:55:49
18,삼성중공업,1.21,2026-03-18 09:55:49
19,LG에너지솔루션,1.01,2026-03-18 09:55:49
20,LIG넥스원,1.00,2026-03-18 09:55:49
21,POSCO홀딩스,0.94,2026-03-18 09:55:49
22,한국항공우주,0.93,2026-03-18 09:55:49
23,셀트리온,0.93,2026-03-18 09:55:49
24,한화에어로스페이스,0.88,2026-03-18 09:55:49
25,에코프로비엠,0.87,2026-03-18 09:55:49
26,삼화콘덴서,0.86,2026-03-18 09:55:49
27,미래에셋생명,0.85,2026-03-18 09:55:49
28,흥아해운,0.84,2026-03-18 09:55:49
29,휴림로봇,0.81,2026-03-18 09:55:49
30,카카오,0.79,2026-03-18 09:55:49
