rank,name,score,ts
1,삼성전자,11.36,2026-03-21 18:42:03
2,펄어비스,5.65,2026-03-21 18:42:03
3,SK하이닉스,4.55,2026-03-21 18:42:03
4,두산에너빌리티,3.10,2026-03-21 18:42:03
5,대우건설,2.97,2026-03-21 18:42:03
6,현대차,2.70,2026-03-21 18:42:03
7,하이브,2.36,2026-03-21 18:42:03
8,삼천당제약,2.17,2026-03-21 18:42:03
9,우리기술,2.17,2026-03-21 18:42:03
10,SK이터닉스,2.16,2026-03-21 18:42:03
11,한화솔루션,1.81,2026-03-21 18:42:03
12,에코프로,1.51,2026-03-21 18:42:03
13,SK오션플랜트,1.48,2026-03-21 18:42:03
14,SK증권,1.47,2026-03-21 18:42:03
15,GS건설,1.46,2026-03-21 18:42:03
16,한화시스템,1.29,2026-03-21 18:42:03
17,한미반도체,1.23,2026-03-21 18:42:03
18,DL이앤씨,1.22,2026-03-21 18:42:03
19,NAVER,1.18,2026-03-21 18:42:03
20,LIG넥스원,1.17,2026-03-21 18:42:03
21,주성엔지니어링,1.04,2026-03-21 18:42:03
22,에코프로비엠,1.03,2026-03-21 18:42:03
23,한화오션,1.01,2026-03-21 18:42:03
24,삼성중공업,0.98,2026-03-21 18:42:03
25,삼성E&A,0.95,2026-03-21 18:42:03
26,삼성SDI,0.92,2026-03-21 18:42:03
27,대한광통신,0.89,2026-03-21 18:42:03
28,흥구석유,0.85,2026-03-21 18:42:03
29,레인보우로보틱스,0.85,2026-03-21 18:42:03
30,알테오젠,0.85,2026-03-21 18:42:03
