rank,name,score,ts
1,삼성전자,12.75,2026-03-02 15:46:27
2,현대차,5.65,2026-03-02 15:46:27
3,흥구석유,4.66,2026-03-02 15:46:27
4,SK하이닉스,4.64,2026-03-02 15:46:27
5,두산에너빌리티,2.92,2026-03-02 15:46:27
6,한미반도체,2.66,2026-03-02 15:46:27
7,한화시스템,2.25,2026-03-02 15:46:27
8,에코프로,2.16,2026-03-02 15:46:27
9,HMM,2.02,2026-03-02 15:46:27
10,삼성SDI,1.94,2026-03-02 15:46:27
11,한화오션,1.72,2026-03-02 15:46:27
12,한화솔루션,1.65,2026-03-02 15:46:27
13,현대로템,1.57,2026-03-02 15:46:27
14,POSCO홀딩스,1.46,2026-03-02 15:46:27
15,NAVER,1.45,2026-03-02 15:46:27
16,한화에어로스페이스,1.29,2026-03-02 15:46:27
17,현대ADM,1.19,2026-03-02 15:46:27
18,SK이노베이션,1.17,2026-03-02 15:46:27
19,삼천당제약,1.14,2026-03-02 15:46:27
20,미래에셋증권,1.12,2026-03-02 15:46:27
21,우리기술,1.12,2026-03-02 15:46:27
22,카카오,1.12,2026-03-02 15:46:27
23,한국전력,1.11,2026-03-02 15:46:27
24,현대제철,1.09,2026-03-02 15:46:27
25,에코프로비엠,1.04,2026-03-02 15:46:27
26,삼성중공업,0.97,2026-03-02 15:46:27
27,한국항공우주,0.95,2026-03-02 15:46:27
28,S-Oil,0.95,2026-03-02 15:46:27
29,LIG넥스원,0.94,2026-03-02 15:46:27
30,LG전자,0.94,2026-03-02 15:46:27
