rank,name,score,ts
1,SK하이닉스,24.91,2026-08-07 19:23:29
2,삼성전자,18.11,2026-08-07 19:23:29
3,삼성전기,3.74,2026-08-07 19:23:29
4,NAVER,2.69,2026-08-07 19:23:29
5,SK스퀘어,2.61,2026-08-07 19:23:29
6,LG전자,2.48,2026-08-07 19:23:29
7,현대차,1.96,2026-08-07 19:23:29
8,두산에너빌리티,1.83,2026-08-07 19:23:29
9,삼성SDI,1.69,2026-08-07 19:23:29
10,알테오젠,1.58,2026-08-07 19:23:29
11,POSCO홀딩스,1.18,2026-08-07 19:23:29
12,에코프로,1.06,2026-08-07 19:23:29
13,한화오션,1.01,2026-08-07 19:23:29
14,한미반도체,0.93,2026-08-07 19:23:29
15,셀트리온,0.90,2026-08-07 19:23:29
16,한화솔루션,0.86,2026-08-07 19:23:29
17,카카오,0.86,2026-08-07 19:23:29
18,포스코퓨처엠,0.86,2026-08-07 19:23:29
19,HLB,0.81,2026-08-07 19:23:29
20,LS ELECTRIC,0.78,2026-08-07 19:23:29
21,SK이노베이션,0.77,2026-08-07 19:23:29
22,OCI홀딩스,0.76,2026-08-07 19:23:29
23,삼성중공업,0.76,2026-08-07 19:23:29
24,LG에너지솔루션,0.72,2026-08-07 19:23:29
25,LG이노텍,0.70,2026-08-07 19:23:29
26,대한광통신,0.64,2026-08-07 19:23:29
27,삼성전자우,0.62,2026-08-07 19:23:29
28,엘앤에프,0.59,2026-08-07 19:23:29
29,에코프로비엠,0.55,2026-08-07 19:23:29
30,레인보우로보틱스,0.54,2026-08-07 19:23:29
