rank,name,score,ts
1,삼성전자,12.46,2026-04-21 16:06:19
2,SK하이닉스,9.19,2026-04-21 16:06:19
3,삼성SDI,7.32,2026-04-21 16:06:19
4,대우건설,3.35,2026-04-21 16:06:19
5,현대차,3.33,2026-04-21 16:06:19
6,대한광통신,2.75,2026-04-21 16:06:19
7,두산에너빌리티,2.65,2026-04-21 16:06:19
8,삼성전기,2.64,2026-04-21 16:06:19
9,POSCO홀딩스,2.37,2026-04-21 16:06:19
10,LG에너지솔루션,2.20,2026-04-21 16:06:19
11,에코프로,2.18,2026-04-21 16:06:19
12,삼성중공업,1.69,2026-04-21 16:06:19
13,삼천당제약,1.39,2026-04-21 16:06:19
14,주성엔지니어링,1.29,2026-04-21 16:06:19
15,에코프로비엠,1.24,2026-04-21 16:06:19
16,한화오션,1.20,2026-04-21 16:06:19
17,NAVER,1.12,2026-04-21 16:06:19
18,삼성전자우,1.06,2026-04-21 16:06:19
19,GS건설,1.06,2026-04-21 16:06:19
20,HD현대중공업,1.03,2026-04-21 16:06:19
21,포스코퓨처엠,0.90,2026-04-21 16:06:19
22,한화솔루션,0.90,2026-04-21 16:06:19
23,한미반도체,0.88,2026-04-21 16:06:19
24,씨아이에스,0.85,2026-04-21 16:06:19
25,엘앤에프,0.84,2026-04-21 16:06:19
26,하이브,0.82,2026-04-21 16:06:19
27,한화엔진,0.80,2026-04-21 16:06:19
28,미래에셋증권,0.78,2026-04-21 16:06:19
29,광전자,0.77,2026-04-21 16:06:19
30,대한전선,0.76,2026-04-21 16:06:19
