rank,name,score,ts
1,삼성전자,15.17,2026-07-01 10:29:08
2,SK하이닉스,11.97,2026-07-01 10:29:08
3,삼성전기,3.86,2026-07-01 10:29:08
4,에코프로,2.75,2026-07-01 10:29:08
5,LS ELECTRIC,2.65,2026-07-01 10:29:08
6,현대차,2.54,2026-07-01 10:29:08
7,SK스퀘어,2.24,2026-07-01 10:29:08
8,두산에너빌리티,1.81,2026-07-01 10:29:08
9,LG전자,1.76,2026-07-01 10:29:08
10,에코프로비엠,1.74,2026-07-01 10:29:08
11,금호건설,1.37,2026-07-01 10:29:08
12,대우건설,1.32,2026-07-01 10:29:08
13,주성엔지니어링,1.29,2026-07-01 10:29:08
14,대한전선,1.19,2026-07-01 10:29:08
15,매드업,1.16,2026-07-01 10:29:08
16,한화오션,1.16,2026-07-01 10:29:08
17,삼성전자우,1.12,2026-07-01 10:29:08
18,가온전선,1.10,2026-07-01 10:29:08
19,삼성E&A,1.08,2026-07-01 10:29:08
20,SK이터닉스,1.07,2026-07-01 10:29:08
21,NAVER,1.06,2026-07-01 10:29:08
22,원익IPS,1.05,2026-07-01 10:29:08
23,대원전선,0.99,2026-07-01 10:29:08
24,삼성SDI,0.97,2026-07-01 10:29:08
25,GS건설,0.96,2026-07-01 10:29:08
26,한미반도체,0.90,2026-07-01 10:29:08
27,대한광통신,0.87,2026-07-01 10:29:08
28,삼성중공업,0.82,2026-07-01 10:29:08
29,효성중공업,0.81,2026-07-01 10:29:08
30,삼성물산,0.80,2026-07-01 10:29:08
