rank,name,score,ts
1,SK하이닉스,23.76,2026-06-22 14:13:35
2,삼성전자,22.01,2026-06-22 14:13:35
3,현대차,3.65,2026-06-22 14:13:35
4,LG전자,3.51,2026-06-22 14:13:35
5,SK스퀘어,3.11,2026-06-22 14:13:35
6,삼성전기,2.72,2026-06-22 14:13:35
7,제주반도체,1.70,2026-06-22 14:13:35
8,삼성전자우,1.60,2026-06-22 14:13:35
9,NAVER,1.50,2026-06-22 14:13:35
10,한화오션,1.36,2026-06-22 14:13:35
11,두산에너빌리티,1.21,2026-06-22 14:13:35
12,LG씨엔에스,1.03,2026-06-22 14:13:35
13,한미반도체,0.99,2026-06-22 14:13:35
14,삼성SDI,0.87,2026-06-22 14:13:35
15,현대모비스,0.80,2026-06-22 14:13:35
16,LG이노텍,0.80,2026-06-22 14:13:35
17,미래에셋증권,0.76,2026-06-22 14:13:35
18,삼성물산,0.76,2026-06-22 14:13:35
19,주성엔지니어링,0.72,2026-06-22 14:13:35
20,대우건설,0.71,2026-06-22 14:13:35
21,SOL AI반도체TOP2플러스,0.71,2026-06-22 14:13:35
22,LS ELECTRIC,0.62,2026-06-22 14:13:35
23,대한광통신,0.59,2026-06-22 14:13:35
24,후성,0.58,2026-06-22 14:13:35
25,미래에셋생명,0.56,2026-06-22 14:13:35
26,삼성전기우,0.55,2026-06-22 14:13:35
27,HPSP,0.54,2026-06-22 14:13:35
28,삼성중공업,0.54,2026-06-22 14:13:35
29,POSCO홀딩스,0.52,2026-06-22 14:13:35
30,에코프로,0.50,2026-06-22 14:13:35
