rank,name,score,ts
1,삼성전자,7.28,2025-12-24 15:43:54
2,한화오션,4.94,2025-12-24 15:43:54
3,SK하이닉스,4.90,2025-12-24 15:43:54
4,천일고속,4.31,2025-12-24 15:43:54
5,현대무벡스,2.76,2025-12-24 15:43:54
6,두산에너빌리티,2.58,2025-12-24 15:43:54
7,동양고속,2.35,2025-12-24 15:43:54
8,리브스메드,2.30,2025-12-24 15:43:54
9,휴림로봇,1.88,2025-12-24 15:43:54
10,켄코아에어로스페이스,1.84,2025-12-24 15:43:54
11,알지노믹스,1.73,2025-12-24 15:43:54
12,알테오젠,1.65,2025-12-24 15:43:54
13,현대차,1.60,2025-12-24 15:43:54
14,NAVER,1.55,2025-12-24 15:43:54
15,카카오,1.35,2025-12-24 15:43:54
16,POSCO홀딩스,1.25,2025-12-24 15:43:54
17,엔켐,1.21,2025-12-24 15:43:54
18,텔레칩스,1.20,2025-12-24 15:43:54
19,일동제약,1.18,2025-12-24 15:43:54
20,미래에셋벤처투자,1.17,2025-12-24 15:43:54
21,에코프로,1.15,2025-12-24 15:43:54
22,고려아연,1.10,2025-12-24 15:43:54
23,로보티즈,1.10,2025-12-24 15:43:54
24,에스피지,1.07,2025-12-24 15:43:54
25,삼성에피스홀딩스,1.06,2025-12-24 15:43:54
26,한미반도체,1.03,2025-12-24 15:43:54
27,대한항공,1.02,2025-12-24 15:43:54
28,현대약품,1.02,2025-12-24 15:43:54
29,원익홀딩스,1.01,2025-12-24 15:43:54
30,한라캐스트,0.99,2025-12-24 15:43:54
