rank,name,score,ts
1,삼성전자,12.86,2026-03-15 13:19:21
2,SK하이닉스,5.02,2026-03-15 13:19:21
3,두산에너빌리티,3.52,2026-03-15 13:19:21
4,우리기술,3.14,2026-03-15 13:19:21
5,현대차,3.11,2026-03-15 13:19:21
6,한화시스템,2.58,2026-03-15 13:19:21
7,에코프로,2.37,2026-03-15 13:19:21
8,펄어비스,2.22,2026-03-15 13:19:21
9,흥구석유,2.11,2026-03-15 13:19:21
10,삼성중공업,1.92,2026-03-15 13:19:21
11,LIG넥스원,1.85,2026-03-15 13:19:21
12,대우건설,1.60,2026-03-15 13:19:21
13,한화오션,1.57,2026-03-15 13:19:21
14,한화솔루션,1.57,2026-03-15 13:19:21
15,대한광통신,1.28,2026-03-15 13:19:21
16,S-Oil,1.27,2026-03-15 13:19:21
17,한미반도체,1.24,2026-03-15 13:19:21
18,삼성SDI,1.24,2026-03-15 13:19:21
19,미래에셋증권,1.23,2026-03-15 13:19:21
20,SK이터닉스,1.22,2026-03-15 13:19:21
21,한화에어로스페이스,1.20,2026-03-15 13:19:21
22,에코프로비엠,1.20,2026-03-15 13:19:21
23,NAVER,1.17,2026-03-15 13:19:21
24,네이처셀,1.17,2026-03-15 13:19:21
25,현대건설,1.01,2026-03-15 13:19:21
26,LS머트리얼즈,0.99,2026-03-15 13:19:21
27,현대ADM,0.99,2026-03-15 13:19:21
28,HJ중공업,0.96,2026-03-15 13:19:21
29,POSCO홀딩스,0.95,2026-03-15 13:19:21
30,삼표시멘트,0.86,2026-03-15 13:19:21
