rank,name,score,ts
1,삼성전자,11.02,2026-02-15 12:25:40
2,두산에너빌리티,4.11,2026-02-15 12:25:40
3,SK하이닉스,4.09,2026-02-15 12:25:40
4,현대차,3.68,2026-02-15 12:25:40
5,미래에셋증권,2.88,2026-02-15 12:25:40
6,에코프로,2.26,2026-02-15 12:25:40
7,한화오션,2.08,2026-02-15 12:25:40
8,한화솔루션,1.94,2026-02-15 12:25:40
9,NAVER,1.81,2026-02-15 12:25:40
10,LG전자,1.73,2026-02-15 12:25:40
11,POSCO홀딩스,1.72,2026-02-15 12:25:40
12,우리기술,1.67,2026-02-15 12:25:40
13,에코프로비엠,1.50,2026-02-15 12:25:40
14,현대ADM,1.49,2026-02-15 12:25:40
15,한미반도체,1.45,2026-02-15 12:25:40
16,셀트리온,1.38,2026-02-15 12:25:40
17,삼성SDI,1.34,2026-02-15 12:25:40
18,SK텔레콤,1.23,2026-02-15 12:25:40
19,알테오젠,1.16,2026-02-15 12:25:40
20,SK증권,1.16,2026-02-15 12:25:40
21,비엘팜텍,1.12,2026-02-15 12:25:40
22,삼성중공업,1.11,2026-02-15 12:25:40
23,SK이터닉스,1.10,2026-02-15 12:25:40
24,삼성전자우,1.10,2026-02-15 12:25:40
25,카카오,1.08,2026-02-15 12:25:40
26,삼표시멘트,1.06,2026-02-15 12:25:40
27,한국항공우주,1.04,2026-02-15 12:25:40
28,스피어,1.03,2026-02-15 12:25:40
29,펄어비스,0.99,2026-02-15 12:25:40
30,휴림로봇,0.95,2026-02-15 12:25:40
