rank,name,score,ts
1,삼성전자,10.78,2026-02-04 13:54:11
2,한화솔루션,6.30,2026-02-04 13:54:11
3,SK하이닉스,4.55,2026-02-04 13:54:11
4,두산에너빌리티,3.15,2026-02-04 13:54:11
5,현대차,3.08,2026-02-04 13:54:11
6,에코프로,2.91,2026-02-04 13:54:11
7,NAVER,2.88,2026-02-04 13:54:11
8,삼표시멘트,2.05,2026-02-04 13:54:11
9,삼성SDI,1.94,2026-02-04 13:54:11
10,대한전선,1.90,2026-02-04 13:54:11
11,에이비엘바이오,1.84,2026-02-04 13:54:11
12,알테오젠,1.52,2026-02-04 13:54:11
13,한화시스템,1.51,2026-02-04 13:54:11
14,에이피알,1.48,2026-02-04 13:54:11
15,삼천당제약,1.40,2026-02-04 13:54:11
16,한화오션,1.39,2026-02-04 13:54:11
17,미래에셋증권,1.31,2026-02-04 13:54:11
18,셀트리온,1.24,2026-02-04 13:54:11
19,HD현대에너지솔루션,1.23,2026-02-04 13:54:11
20,한국전력,1.14,2026-02-04 13:54:11
21,휴림로봇,1.13,2026-02-04 13:54:11
22,우리기술,1.08,2026-02-04 13:54:11
23,제주반도체,1.06,2026-02-04 13:54:11
24,한미반도체,1.02,2026-02-04 13:54:11
25,하림지주,0.98,2026-02-04 13:54:11
26,에코프로비엠,0.94,2026-02-04 13:54:11
27,카카오,0.91,2026-02-04 13:54:11
28,선익시스템,0.87,2026-02-04 13:54:11
29,POSCO홀딩스,0.87,2026-02-04 13:54:11
30,삼성중공업,0.86,2026-02-04 13:54:11
