rank,name,score,ts
1,SK하이닉스,26.95,2026-07-29 18:18:33
2,삼성전자,25.77,2026-07-29 18:18:33
3,삼성전기,3.20,2026-07-29 18:18:33
4,현대차,2.62,2026-07-29 18:18:33
5,NAVER,2.04,2026-07-29 18:18:33
6,SK스퀘어,1.81,2026-07-29 18:18:33
7,두산에너빌리티,1.62,2026-07-29 18:18:33
8,LG전자,1.32,2026-07-29 18:18:33
9,한화오션,1.14,2026-07-29 18:18:33
10,에스피지,1.09,2026-07-29 18:18:33
11,한미반도체,1.03,2026-07-29 18:18:33
12,주성엔지니어링,0.98,2026-07-29 18:18:33
13,레인보우로보틱스,0.78,2026-07-29 18:18:33
14,셀트리온,0.78,2026-07-29 18:18:33
15,삼성SDI,0.76,2026-07-29 18:18:33
16,HLB,0.73,2026-07-29 18:18:33
17,LS ELECTRIC,0.71,2026-07-29 18:18:33
18,에코프로,0.69,2026-07-29 18:18:33
19,삼성전자우,0.67,2026-07-29 18:18:33
20,삼천당제약,0.64,2026-07-29 18:18:33
21,삼성중공업,0.63,2026-07-29 18:18:33
22,KODEX SK하이닉스단일종목레버리지,0.61,2026-07-29 18:18:33
23,LG이노텍,0.59,2026-07-29 18:18:33
24,알테오젠,0.58,2026-07-29 18:18:33
25,POSCO홀딩스,0.57,2026-07-29 18:18:33
26,코오롱티슈진,0.54,2026-07-29 18:18:33
27,HD현대일렉트릭,0.53,2026-07-29 18:18:33
28,금호타이어,0.53,2026-07-29 18:18:33
29,하이브,0.52,2026-07-29 18:18:33
30,효성중공업,0.51,2026-07-29 18:18:33
