rank,name,score,ts
1,SK하이닉스,23.06,2026-06-23 13:48:16
2,삼성전자,19.65,2026-06-23 13:48:16
3,현대차,4.90,2026-06-23 13:48:16
4,SK스퀘어,4.06,2026-06-23 13:48:16
5,삼성전기,2.88,2026-06-23 13:48:16
6,LG전자,2.66,2026-06-23 13:48:16
7,NAVER,2.26,2026-06-23 13:48:16
8,두산에너빌리티,1.47,2026-06-23 13:48:16
9,삼성전자우,1.29,2026-06-23 13:48:16
10,한화오션,1.23,2026-06-23 13:48:16
11,삼성SDI,1.02,2026-06-23 13:48:16
12,한미반도체,0.91,2026-06-23 13:48:16
13,제주반도체,0.86,2026-06-23 13:48:16
14,LG이노텍,0.84,2026-06-23 13:48:16
15,KODEX SK하이닉스단일종목레버리지,0.81,2026-06-23 13:48:16
16,SOL AI반도체TOP2플러스,0.81,2026-06-23 13:48:16
17,POSCO홀딩스,0.79,2026-06-23 13:48:16
18,LG씨엔에스,0.77,2026-06-23 13:48:16
19,대우건설,0.70,2026-06-23 13:48:16
20,삼성중공업,0.70,2026-06-23 13:48:16
21,카카오,0.69,2026-06-23 13:48:16
22,에코프로,0.66,2026-06-23 13:48:16
23,삼성물산,0.64,2026-06-23 13:48:16
24,현대모비스,0.64,2026-06-23 13:48:16
25,주성엔지니어링,0.61,2026-06-23 13:48:16
26,LS ELECTRIC,0.61,2026-06-23 13:48:16
27,KODEX 200선물인버스2X,0.60,2026-06-23 13:48:16
28,대한광통신,0.58,2026-06-23 13:48:16
29,기아,0.55,2026-06-23 13:48:16
30,미래에셋증권,0.55,2026-06-23 13:48:16
