rank,name,score,ts
1,삼성전자,18.28,2026-01-06 18:39:00
2,SK하이닉스,10.01,2026-01-06 18:39:00
3,한미반도체,4.81,2026-01-06 18:39:00
4,두산에너빌리티,4.08,2026-01-06 18:39:00
5,현대차,2.46,2026-01-06 18:39:00
6,NAVER,2.39,2026-01-06 18:39:00
7,루닛,1.80,2026-01-06 18:39:00
8,한화오션,1.74,2026-01-06 18:39:00
9,미래에셋증권,1.71,2026-01-06 18:39:00
10,셀트리온,1.60,2026-01-06 18:39:00
11,휴림로봇,1.21,2026-01-06 18:39:00
12,에코프로,1.20,2026-01-06 18:39:00
13,동진쎄미켐,1.19,2026-01-06 18:39:00
14,에이피알,1.17,2026-01-06 18:39:00
15,카카오,1.12,2026-01-06 18:39:00
16,한국항공우주,1.07,2026-01-06 18:39:00
17,에이비엘바이오,1.06,2026-01-06 18:39:00
18,HPSP,1.01,2026-01-06 18:39:00
19,현대무벡스,1.00,2026-01-06 18:39:00
20,HLB,0.96,2026-01-06 18:39:00
21,HL만도,0.95,2026-01-06 18:39:00
22,대한광통신,0.86,2026-01-06 18:39:00
23,삼성SDI,0.85,2026-01-06 18:39:00
24,제주반도체,0.84,2026-01-06 18:39:00
25,삼성중공업,0.83,2026-01-06 18:39:00
26,노타,0.81,2026-01-06 18:39:00
27,디아이,0.78,2026-01-06 18:39:00
28,알테오젠,0.76,2026-01-06 18:39:00
29,대한전선,0.76,2026-01-06 18:39:00
30,삼성전자우,0.74,2026-01-06 18:39:00
