rank,name,score,ts
1,삼성전자,11.19,2026-03-22 09:56:56
2,펄어비스,5.75,2026-03-22 09:56:56
3,SK하이닉스,4.30,2026-03-22 09:56:56
4,하이브,3.37,2026-03-22 09:56:56
5,현대차,3.14,2026-03-22 09:56:56
6,두산에너빌리티,2.98,2026-03-22 09:56:56
7,대우건설,2.82,2026-03-22 09:56:56
8,우리기술,2.35,2026-03-22 09:56:56
9,에코프로,2.20,2026-03-22 09:56:56
10,SK이터닉스,1.94,2026-03-22 09:56:56
11,삼천당제약,1.76,2026-03-22 09:56:56
12,에코프로비엠,1.71,2026-03-22 09:56:56
13,한화솔루션,1.53,2026-03-22 09:56:56
14,한화시스템,1.32,2026-03-22 09:56:56
15,SK증권,1.28,2026-03-22 09:56:56
16,GS건설,1.28,2026-03-22 09:56:56
17,한미반도체,1.21,2026-03-22 09:56:56
18,SK오션플랜트,1.19,2026-03-22 09:56:56
19,LIG넥스원,1.12,2026-03-22 09:56:56
20,DL이앤씨,1.03,2026-03-22 09:56:56
21,NAVER,1.03,2026-03-22 09:56:56
22,삼성중공업,0.96,2026-03-22 09:56:56
23,LG화학,0.96,2026-03-22 09:56:56
24,삼성E&A,0.95,2026-03-22 09:56:56
25,주성엔지니어링,0.94,2026-03-22 09:56:56
26,한화오션,0.92,2026-03-22 09:56:56
27,흥구석유,0.90,2026-03-22 09:56:56
28,삼성SDI,0.90,2026-03-22 09:56:56
29,대한광통신,0.89,2026-03-22 09:56:56
30,현대건설,0.87,2026-03-22 09:56:56
