rank,name,score,ts
1,삼성전자,16.02,2025-12-19 09:47:20
2,SK하이닉스,5.60,2025-12-19 09:47:20
3,두산에너빌리티,3.00,2025-12-19 09:47:20
4,미래에셋벤처투자,2.72,2025-12-19 09:47:20
5,한화오션,2.47,2025-12-19 09:47:20
6,알지노믹스,2.26,2025-12-19 09:47:20
7,LG에너지솔루션,2.07,2025-12-19 09:47:20
8,NAVER,1.89,2025-12-19 09:47:20
9,현대차,1.83,2025-12-19 09:47:20
10,삼성SDI,1.65,2025-12-19 09:47:20
11,에코프로,1.52,2025-12-19 09:47:20
12,알테오젠,1.47,2025-12-19 09:47:20
13,에이비엘바이오,1.44,2025-12-19 09:47:20
14,에코프로비엠,1.43,2025-12-19 09:47:20
15,오름테라퓨틱,1.39,2025-12-19 09:47:20
16,동양고속,1.39,2025-12-19 09:47:20
17,삼성중공업,1.34,2025-12-19 09:47:20
18,삼성에피스홀딩스,1.30,2025-12-19 09:47:20
19,에스피지,1.26,2025-12-19 09:47:20
20,대성산업,1.10,2025-12-19 09:47:20
21,POSCO홀딩스,1.03,2025-12-19 09:47:20
22,레인보우로보틱스,1.00,2025-12-19 09:47:20
23,유한양행,0.99,2025-12-19 09:47:20
24,에임드바이오,0.99,2025-12-19 09:47:20
25,클로봇,0.96,2025-12-19 09:47:20
26,셀트리온,0.94,2025-12-19 09:47:20
27,펩트론,0.94,2025-12-19 09:47:20
28,현대무벡스,0.92,2025-12-19 09:47:20
29,이노스페이스,0.91,2025-12-19 09:47:20
30,듀켐바이오,0.89,2025-12-19 09:47:20
