rank,name,score,ts
1,SK하이닉스,24.86,2026-07-28 20:32:12
2,삼성전자,23.50,2026-07-28 20:32:12
3,삼성전기,3.51,2026-07-28 20:32:12
4,현대차,3.06,2026-07-28 20:32:12
5,NAVER,3.03,2026-07-28 20:32:12
6,SK스퀘어,2.49,2026-07-28 20:32:12
7,두산에너빌리티,1.62,2026-07-28 20:32:12
8,LG전자,1.56,2026-07-28 20:32:12
9,한화오션,1.43,2026-07-28 20:32:12
10,한미반도체,1.19,2026-07-28 20:32:12
11,펩트론,1.17,2026-07-28 20:32:12
12,삼성SDI,0.87,2026-07-28 20:32:12
13,LS ELECTRIC,0.81,2026-07-28 20:32:12
14,LG이노텍,0.79,2026-07-28 20:32:12
15,SK텔레콤,0.75,2026-07-28 20:32:12
16,에코프로,0.73,2026-07-28 20:32:12
17,셀트리온,0.71,2026-07-28 20:32:12
18,하이브,0.71,2026-07-28 20:32:12
19,코오롱티슈진,0.70,2026-07-28 20:32:12
20,SK이터닉스,0.69,2026-07-28 20:32:12
21,삼성중공업,0.68,2026-07-28 20:32:12
22,삼성전자우,0.67,2026-07-28 20:32:12
23,삼천당제약,0.64,2026-07-28 20:32:12
24,POSCO홀딩스,0.63,2026-07-28 20:32:12
25,알테오젠,0.59,2026-07-28 20:32:12
26,KODEX SK하이닉스단일종목레버리지,0.57,2026-07-28 20:32:12
27,레인보우로보틱스,0.54,2026-07-28 20:32:12
28,기아,0.53,2026-07-28 20:32:12
29,HLB,0.52,2026-07-28 20:32:12
30,케이엔알시스템,0.52,2026-07-28 20:32:12
