rank,name,score,ts
1,삼성전자,17.44,2026-05-21 19:43:29
2,SK하이닉스,10.46,2026-05-21 19:43:29
3,LG전자,5.86,2026-05-21 19:43:29
4,현대차,4.93,2026-05-21 19:43:29
5,삼성전기,3.33,2026-05-21 19:43:29
6,두산에너빌리티,2.36,2026-05-21 19:43:29
7,현대모비스,1.88,2026-05-21 19:43:29
8,한미반도체,1.71,2026-05-21 19:43:29
9,LS ELECTRIC,1.66,2026-05-21 19:43:29
10,삼성SDI,1.64,2026-05-21 19:43:29
11,에코프로,1.29,2026-05-21 19:43:29
12,NAVER,1.19,2026-05-21 19:43:29
13,POSCO홀딩스,1.17,2026-05-21 19:43:29
14,삼성중공업,1.12,2026-05-21 19:43:29
15,제주반도체,1.06,2026-05-21 19:43:29
16,미래에셋증권,1.02,2026-05-21 19:43:29
17,LG씨엔에스,1.01,2026-05-21 19:43:29
18,SK스퀘어,0.98,2026-05-21 19:43:29
19,대우건설,0.97,2026-05-21 19:43:29
20,셀트리온,0.96,2026-05-21 19:43:29
21,두산로보틱스,0.95,2026-05-21 19:43:29
22,삼성E&A,0.95,2026-05-21 19:43:29
23,로킷헬스케어,0.90,2026-05-21 19:43:29
24,레인보우로보틱스,0.90,2026-05-21 19:43:29
25,현대무벡스,0.88,2026-05-21 19:43:29
26,기아,0.85,2026-05-21 19:43:29
27,한화오션,0.85,2026-05-21 19:43:29
28,에코프로비엠,0.83,2026-05-21 19:43:29
29,삼성전자우,0.82,2026-05-21 19:43:29
30,대한광통신,0.78,2026-05-21 19:43:29
