rank,name,score,ts
1,삼성전자,20.30,2026-02-12 16:34:02
2,SK하이닉스,6.46,2026-02-12 16:34:02
3,두산에너빌리티,4.03,2026-02-12 16:34:02
4,현대차,2.87,2026-02-12 16:34:02
5,한미반도체,2.52,2026-02-12 16:34:02
6,우리기술,2.31,2026-02-12 16:34:02
7,원익IPS,2.23,2026-02-12 16:34:02
8,POSCO홀딩스,2.07,2026-02-12 16:34:02
9,LG전자,2.06,2026-02-12 16:34:02
10,카카오,1.81,2026-02-12 16:34:02
11,삼성전자우,1.72,2026-02-12 16:34:02
12,에코프로,1.71,2026-02-12 16:34:02
13,NAVER,1.63,2026-02-12 16:34:02
14,한화솔루션,1.52,2026-02-12 16:34:02
15,삼성SDI,1.43,2026-02-12 16:34:02
16,셀트리온,1.34,2026-02-12 16:34:02
17,포스코DX,1.07,2026-02-12 16:34:02
18,대우건설,1.06,2026-02-12 16:34:02
19,한화오션,1.02,2026-02-12 16:34:02
20,알테오젠,1.01,2026-02-12 16:34:02
21,현대ADM,1.01,2026-02-12 16:34:02
22,쎄트렉아이,0.98,2026-02-12 16:34:02
23,LG에너지솔루션,0.97,2026-02-12 16:34:02
24,미래에셋증권,0.94,2026-02-12 16:34:02
25,삼표시멘트,0.91,2026-02-12 16:34:02
26,한화시스템,0.90,2026-02-12 16:34:02
27,에코프로비엠,0.84,2026-02-12 16:34:02
28,파미셀,0.82,2026-02-12 16:34:02
29,삼성중공업,0.81,2026-02-12 16:34:02
30,기아,0.79,2026-02-12 16:34:02
