rank,name,score,ts
1,삼성전자,23.42,2026-04-01 18:51:31
2,SK하이닉스,8.22,2026-04-01 18:51:31
3,삼천당제약,6.30,2026-04-01 18:51:31
4,현대차,3.85,2026-04-01 18:51:31
5,LIG넥스원,3.64,2026-04-01 18:51:31
6,두산에너빌리티,2.43,2026-04-01 18:51:31
7,대우건설,1.95,2026-04-01 18:51:31
8,펄어비스,1.92,2026-04-01 18:51:31
9,에코프로,1.81,2026-04-01 18:51:31
10,삼성SDI,1.64,2026-04-01 18:51:31
11,한화시스템,1.34,2026-04-01 18:51:31
12,삼성중공업,1.32,2026-04-01 18:51:31
13,NAVER,1.08,2026-04-01 18:51:31
14,한화솔루션,1.06,2026-04-01 18:51:31
15,한화오션,1.04,2026-04-01 18:51:31
16,한미반도체,1.00,2026-04-01 18:51:31
17,대한광통신,0.96,2026-04-01 18:51:31
18,우리기술,0.95,2026-04-01 18:51:31
19,SK이터닉스,0.91,2026-04-01 18:51:31
20,미래에셋증권,0.85,2026-04-01 18:51:31
21,하이브,0.84,2026-04-01 18:51:31
22,삼성전자우,0.82,2026-04-01 18:51:31
23,알테오젠,0.82,2026-04-01 18:51:31
24,POSCO홀딩스,0.78,2026-04-01 18:51:31
25,HD현대중공업,0.75,2026-04-01 18:51:31
26,셀트리온,0.74,2026-04-01 18:51:31
27,현대건설,0.72,2026-04-01 18:51:31
28,한국항공우주,0.72,2026-04-01 18:51:31
29,카카오,0.71,2026-04-01 18:51:31
30,애경케미칼,0.67,2026-04-01 18:51:31
