rank,name,score,ts
1,삼성전자,18.12,2026-03-19 18:44:40
2,SK하이닉스,7.40,2026-03-19 18:44:40
3,펄어비스,5.69,2026-03-19 18:44:40
4,SK이터닉스,4.75,2026-03-19 18:44:40
5,현대차,3.03,2026-03-19 18:44:40
6,두산에너빌리티,2.36,2026-03-19 18:44:40
7,SK오션플랜트,1.97,2026-03-19 18:44:40
8,우리기술,1.70,2026-03-19 18:44:40
9,대우건설,1.65,2026-03-19 18:44:40
10,삼성전기,1.60,2026-03-19 18:44:40
11,한화시스템,1.58,2026-03-19 18:44:40
12,씨에스윈드,1.44,2026-03-19 18:44:40
13,에코프로,1.20,2026-03-19 18:44:40
14,미래에셋증권,1.18,2026-03-19 18:44:40
15,스피어,1.17,2026-03-19 18:44:40
16,삼성SDI,1.17,2026-03-19 18:44:40
17,한화오션,1.16,2026-03-19 18:44:40
18,NAVER,1.12,2026-03-19 18:44:40
19,한미반도체,1.12,2026-03-19 18:44:40
20,한국항공우주,1.07,2026-03-19 18:44:40
21,두산퓨얼셀,1.00,2026-03-19 18:44:40
22,한화솔루션,0.99,2026-03-19 18:44:40
23,SK증권,0.95,2026-03-19 18:44:40
24,LIG넥스원,0.92,2026-03-19 18:44:40
25,이수페타시스,0.88,2026-03-19 18:44:40
26,삼천당제약,0.88,2026-03-19 18:44:40
27,알테오젠,0.87,2026-03-19 18:44:40
28,삼성중공업,0.85,2026-03-19 18:44:40
29,대한광통신,0.78,2026-03-19 18:44:40
30,휴림로봇,0.75,2026-03-19 18:44:40
