rank,name,score,ts
1,삼성전자,8.21,2026-05-03 13:43:37
2,SK하이닉스,4.72,2026-05-03 13:43:37
3,현대차,3.45,2026-05-03 13:43:37
4,대한전선,2.71,2026-05-03 13:43:37
5,두산에너빌리티,2.55,2026-05-03 13:43:37
6,삼성SDI,2.35,2026-05-03 13:43:37
7,POSCO홀딩스,2.25,2026-05-03 13:43:37
8,대우건설,2.14,2026-05-03 13:43:37
9,에코프로,1.96,2026-05-03 13:43:37
10,삼성중공업,1.95,2026-05-03 13:43:37
11,LS ELECTRIC,1.84,2026-05-03 13:43:37
12,NAVER,1.77,2026-05-03 13:43:37
13,대원전선,1.73,2026-05-03 13:43:37
14,한미반도체,1.58,2026-05-03 13:43:37
15,에코프로비엠,1.45,2026-05-03 13:43:37
16,삼성전기,1.40,2026-05-03 13:43:37
17,산일전기,1.35,2026-05-03 13:43:37
18,LG전자,1.35,2026-05-03 13:43:37
19,대한광통신,1.34,2026-05-03 13:43:37
20,한화오션,1.31,2026-05-03 13:43:37
21,한화솔루션,1.30,2026-05-03 13:43:37
22,삼성바이오로직스,1.23,2026-05-03 13:43:37
23,펄어비스,1.17,2026-05-03 13:43:37
24,삼천당제약,1.10,2026-05-03 13:43:37
25,엘앤에프,0.94,2026-05-03 13:43:37
26,삼성E&A,0.89,2026-05-03 13:43:37
27,LG에너지솔루션,0.88,2026-05-03 13:43:37
28,현대로템,0.86,2026-05-03 13:43:37
29,일진전기,0.85,2026-05-03 13:43:37
30,KBI메탈,0.85,2026-05-03 13:43:37
