rank,name,score,ts
1,삼성전자,17.84,2026-08-14 14:12:27
2,SK하이닉스,13.69,2026-08-14 14:12:27
3,현대차,5.94,2026-08-14 14:12:27
4,삼성전기,3.74,2026-08-14 14:12:27
5,코오롱티슈진,3.12,2026-08-14 14:12:27
6,LG전자,3.03,2026-08-14 14:12:27
7,한화오션,2.11,2026-08-14 14:12:27
8,두산에너빌리티,1.96,2026-08-14 14:12:27
9,삼성전자우,1.83,2026-08-14 14:12:27
10,NAVER,1.82,2026-08-14 14:12:27
11,삼성SDI,1.42,2026-08-14 14:12:27
12,SK스퀘어,1.42,2026-08-14 14:12:27
13,제주반도체,1.26,2026-08-14 14:12:27
14,SK텔레콤,1.26,2026-08-14 14:12:27
15,LS ELECTRIC,0.94,2026-08-14 14:12:27
16,한미반도체,0.90,2026-08-14 14:12:27
17,주성엔지니어링,0.81,2026-08-14 14:12:27
18,에코프로,0.80,2026-08-14 14:12:27
19,알테오젠,0.80,2026-08-14 14:12:27
20,대한광통신,0.78,2026-08-14 14:12:27
21,LG이노텍,0.76,2026-08-14 14:12:27
22,현대모비스,0.75,2026-08-14 14:12:27
23,삼성중공업,0.72,2026-08-14 14:12:27
24,엘앤에프,0.72,2026-08-14 14:12:27
25,SK이노베이션,0.66,2026-08-14 14:12:27
26,셀트리온,0.66,2026-08-14 14:12:27
27,LG씨엔에스,0.66,2026-08-14 14:12:27
28,POSCO홀딩스,0.66,2026-08-14 14:12:27
29,카카오,0.65,2026-08-14 14:12:27
30,대우건설,0.65,2026-08-14 14:12:27
