rank,name,score,ts
1,삼성전자,12.60,2026-04-17 18:56:52
2,SK하이닉스,7.54,2026-04-17 18:56:52
3,삼성SDI,3.38,2026-04-17 18:56:52
4,현대차,3.33,2026-04-17 18:56:52
5,두산에너빌리티,2.72,2026-04-17 18:56:52
6,삼성전기,2.46,2026-04-17 18:56:52
7,삼천당제약,2.36,2026-04-17 18:56:52
8,후성,2.05,2026-04-17 18:56:52
9,대우건설,1.83,2026-04-17 18:56:52
10,한화솔루션,1.82,2026-04-17 18:56:52
11,POSCO홀딩스,1.79,2026-04-17 18:56:52
12,대한전선,1.57,2026-04-17 18:56:52
13,대한광통신,1.44,2026-04-17 18:56:52
14,빛과전자,1.36,2026-04-17 18:56:52
15,신풍제약,1.32,2026-04-17 18:56:52
16,삼성E&A,1.30,2026-04-17 18:56:52
17,에코프로,1.28,2026-04-17 18:56:52
18,삼성중공업,1.27,2026-04-17 18:56:52
19,한화엔진,1.26,2026-04-17 18:56:52
20,한화오션,1.17,2026-04-17 18:56:52
21,NAVER,1.15,2026-04-17 18:56:52
22,HLB,1.13,2026-04-17 18:56:52
23,광전자,1.06,2026-04-17 18:56:52
24,케이씨텍,1.06,2026-04-17 18:56:52
25,STX엔진,0.99,2026-04-17 18:56:52
26,엘앤에프,0.97,2026-04-17 18:56:52
27,펄어비스,0.96,2026-04-17 18:56:52
28,엑스게이트,0.95,2026-04-17 18:56:52
29,미래에셋증권,0.93,2026-04-17 18:56:52
30,미래에셋벤처투자,0.81,2026-04-17 18:56:52
