rank,name,score,ts
1,삼성전자,16.39,2026-04-06 16:04:29
2,SK하이닉스,6.28,2026-04-06 16:04:29
3,삼천당제약,5.97,2026-04-06 16:04:29
4,대한광통신,3.34,2026-04-06 16:04:29
5,삼성SDI,2.16,2026-04-06 16:04:29
6,현대차,2.15,2026-04-06 16:04:29
7,삼성E&A,2.13,2026-04-06 16:04:29
8,풍산,2.04,2026-04-06 16:04:29
9,두산에너빌리티,1.84,2026-04-06 16:04:29
10,대우건설,1.79,2026-04-06 16:04:29
11,SK이터닉스,1.56,2026-04-06 16:04:29
12,페니트리움바이오,1.46,2026-04-06 16:04:29
13,로킷헬스케어,1.45,2026-04-06 16:04:29
14,펄어비스,1.31,2026-04-06 16:04:29
15,LIG넥스원,1.26,2026-04-06 16:04:29
16,흥아해운,1.26,2026-04-06 16:04:29
17,한화오션,1.24,2026-04-06 16:04:29
18,한미반도체,1.24,2026-04-06 16:04:29
19,남선알미늄,1.16,2026-04-06 16:04:29
20,우리기술,1.13,2026-04-06 16:04:29
21,에코프로,1.12,2026-04-06 16:04:29
22,삼성전자우,1.11,2026-04-06 16:04:29
23,NAVER,1.05,2026-04-06 16:04:29
24,한화시스템,1.05,2026-04-06 16:04:29
25,기가레인,1.03,2026-04-06 16:04:29
26,한화솔루션,0.99,2026-04-06 16:04:29
27,한국첨단소재,0.98,2026-04-06 16:04:29
28,삼성중공업,0.94,2026-04-06 16:04:29
29,에코프로비엠,0.88,2026-04-06 16:04:29
30,신성이엔지,0.87,2026-04-06 16:04:29
