rank,name,score,ts
1,삼성전자,16.75,2026-09-01 14:23:09
2,SK하이닉스,13.68,2026-09-01 14:23:09
3,삼성전기,3.20,2026-09-01 14:23:09
4,두산에너빌리티,2.49,2026-09-01 14:23:09
5,삼성SDI,2.47,2026-09-01 14:23:09
6,삼성전자우,2.46,2026-09-01 14:23:09
7,현대차,2.18,2026-09-01 14:23:09
8,LG전자,2.11,2026-09-01 14:23:09
9,SK이노베이션,1.81,2026-09-01 14:23:09
10,LG이노텍,1.73,2026-09-01 14:23:09
11,엘앤에프,1.37,2026-09-01 14:23:09
12,HLB,1.28,2026-09-01 14:23:09
13,현대약품,1.24,2026-09-01 14:23:09
14,NAVER,1.24,2026-09-01 14:23:09
15,비에이치,1.22,2026-09-01 14:23:09
16,SK스퀘어,1.21,2026-09-01 14:23:09
17,POSCO홀딩스,1.17,2026-09-01 14:23:09
18,대우건설,1.17,2026-09-01 14:23:09
19,알테오젠,1.07,2026-09-01 14:23:09
20,펩트론,0.96,2026-09-01 14:23:09
21,JW신약,0.95,2026-09-01 14:23:09
22,에코프로,0.93,2026-09-01 14:23:09
23,한화오션,0.90,2026-09-01 14:23:09
24,HPSP,0.86,2026-09-01 14:23:09
25,금호전기,0.84,2026-09-01 14:23:09
26,한미반도체,0.81,2026-09-01 14:23:09
27,대한광통신,0.80,2026-09-01 14:23:09
28,LS ELECTRIC,0.78,2026-09-01 14:23:09
29,삼성에스디에스,0.77,2026-09-01 14:23:09
30,포스코퓨처엠,0.71,2026-09-01 14:23:09
