rank,name,score,ts
1,삼성전자,11.61,2025-12-22 12:55:57
2,SK하이닉스,6.60,2025-12-22 12:55:57
3,현대무벡스,2.93,2025-12-22 12:55:57
4,두산에너빌리티,2.75,2025-12-22 12:55:57
5,미래에셋벤처투자,2.73,2025-12-22 12:55:57
6,한미반도체,2.40,2025-12-22 12:55:57
7,에스피지,2.35,2025-12-22 12:55:57
8,한화오션,2.18,2025-12-22 12:55:57
9,알지노믹스,2.18,2025-12-22 12:55:57
10,삼진식품,2.05,2025-12-22 12:55:57
11,에코프로,2.01,2025-12-22 12:55:57
12,클로봇,1.99,2025-12-22 12:55:57
13,동양고속,1.89,2025-12-22 12:55:57
14,에이비엘바이오,1.47,2025-12-22 12:55:57
15,천일고속,1.46,2025-12-22 12:55:57
16,NAVER,1.35,2025-12-22 12:55:57
17,삼현,1.30,2025-12-22 12:55:57
18,삼성에피스홀딩스,1.26,2025-12-22 12:55:57
19,삼성중공업,1.22,2025-12-22 12:55:57
20,로킷헬스케어,1.16,2025-12-22 12:55:57
21,현대차,1.08,2025-12-22 12:55:57
22,삼화페인트,1.05,2025-12-22 12:55:57
23,LG에너지솔루션,1.00,2025-12-22 12:55:57
24,대성산업,0.98,2025-12-22 12:55:57
25,한화시스템,0.95,2025-12-22 12:55:57
26,원익홀딩스,0.92,2025-12-22 12:55:57
27,알테오젠,0.92,2025-12-22 12:55:57
28,삼성전자우,0.92,2025-12-22 12:55:57
29,삼성SDI,0.90,2025-12-22 12:55:57
30,휴림로봇,0.88,2025-12-22 12:55:57
