rank,name,score,ts
1,삼성전자,15.29,2026-02-24 18:45:51
2,SK하이닉스,8.55,2026-02-24 18:45:51
3,미래에셋증권,6.13,2026-02-24 18:45:51
4,현대차,3.19,2026-02-24 18:45:51
5,에코프로,2.88,2026-02-24 18:45:51
6,삼성SDI,2.60,2026-02-24 18:45:51
7,한화비전,2.43,2026-02-24 18:45:51
8,두산에너빌리티,2.25,2026-02-24 18:45:51
9,현대무벡스,1.72,2026-02-24 18:45:51
10,NAVER,1.48,2026-02-24 18:45:51
11,삼성전기,1.48,2026-02-24 18:45:51
12,한화솔루션,1.41,2026-02-24 18:45:51
13,한미반도체,1.28,2026-02-24 18:45:51
14,LG전자,1.27,2026-02-24 18:45:51
15,한화오션,1.26,2026-02-24 18:45:51
16,POSCO홀딩스,1.24,2026-02-24 18:45:51
17,에코프로비엠,1.23,2026-02-24 18:45:51
18,우리기술,1.14,2026-02-24 18:45:51
19,휴림로봇,1.11,2026-02-24 18:45:51
20,셀트리온,1.08,2026-02-24 18:45:51
21,현대바이오,0.92,2026-02-24 18:45:51
22,삼성전자우,0.90,2026-02-24 18:45:51
23,LG에너지솔루션,0.89,2026-02-24 18:45:51
24,서울반도체,0.88,2026-02-24 18:45:51
25,현대ADM,0.87,2026-02-24 18:45:51
26,SK이노베이션,0.83,2026-02-24 18:45:51
27,카카오,0.81,2026-02-24 18:45:51
28,삼성중공업,0.80,2026-02-24 18:45:51
29,한국항공우주,0.76,2026-02-24 18:45:51
30,알테오젠,0.75,2026-02-24 18:45:51
