rank,name,score,ts
1,삼성전자,20.28,2026-07-09 19:11:39
2,SK하이닉스,18.97,2026-07-09 19:11:39
3,펩트론,8.94,2026-07-09 19:11:39
4,삼성전기,3.06,2026-07-09 19:11:39
5,현대차,2.76,2026-07-09 19:11:39
6,LG전자,2.56,2026-07-09 19:11:39
7,SK스퀘어,2.15,2026-07-09 19:11:39
8,한화오션,2.10,2026-07-09 19:11:39
9,두산에너빌리티,1.72,2026-07-09 19:11:39
10,NAVER,1.62,2026-07-09 19:11:39
11,알테오젠,1.51,2026-07-09 19:11:39
12,한미반도체,1.29,2026-07-09 19:11:39
13,LS ELECTRIC,0.95,2026-07-09 19:11:39
14,금호건설,0.94,2026-07-09 19:11:39
15,HLB,0.93,2026-07-09 19:11:39
16,에코프로,0.92,2026-07-09 19:11:39
17,삼성SDI,0.89,2026-07-09 19:11:39
18,삼성중공업,0.86,2026-07-09 19:11:39
19,주성엔지니어링,0.84,2026-07-09 19:11:39
20,금호타이어,0.75,2026-07-09 19:11:39
21,네이처셀,0.70,2026-07-09 19:11:39
22,삼성전자우,0.66,2026-07-09 19:11:39
23,POSCO홀딩스,0.65,2026-07-09 19:11:39
24,LG이노텍,0.62,2026-07-09 19:11:39
25,기아,0.56,2026-07-09 19:11:39
26,LG에너지솔루션,0.53,2026-07-09 19:11:39
27,가온칩스,0.53,2026-07-09 19:11:39
28,에코프로비엠,0.52,2026-07-09 19:11:39
29,에이비엘바이오,0.52,2026-07-09 19:11:39
30,한화에어로스페이스,0.48,2026-07-09 19:11:39
