rank,name,score,ts
1,두산에너빌리티,7.65,2025-12-16 15:44:09
2,삼성전자,5.99,2025-12-16 15:44:09
3,메지온,5.94,2025-12-16 15:44:09
4,아크릴,4.84,2025-12-16 15:44:09
5,SK하이닉스,4.63,2025-12-16 15:44:09
6,에코프로,2.56,2025-12-16 15:44:09
7,에임드바이오,2.08,2025-12-16 15:44:09
8,삼성에피스홀딩스,1.89,2025-12-16 15:44:09
9,NAVER,1.70,2025-12-16 15:44:09
10,동양고속,1.69,2025-12-16 15:44:09
11,고려아연,1.66,2025-12-16 15:44:09
12,현대무벡스,1.54,2025-12-16 15:44:09
13,티엠씨,1.52,2025-12-16 15:44:09
14,에코프로비엠,1.46,2025-12-16 15:44:09
15,에스피지,1.40,2025-12-16 15:44:09
16,한화에어로스페이스,1.35,2025-12-16 15:44:09
17,현대약품,1.33,2025-12-16 15:44:09
18,현대차,1.31,2025-12-16 15:44:09
19,오스코텍,1.29,2025-12-16 15:44:09
20,한화오션,1.26,2025-12-16 15:44:09
21,현대로템,1.23,2025-12-16 15:44:09
22,알테오젠,1.08,2025-12-16 15:44:09
23,쿼드메디슨,1.01,2025-12-16 15:44:09
24,디앤디파마텍,1.00,2025-12-16 15:44:09
25,포스코퓨처엠,0.98,2025-12-16 15:44:09
26,클로봇,0.95,2025-12-16 15:44:09
27,천일고속,0.95,2025-12-16 15:44:09
28,LG에너지솔루션,0.92,2025-12-16 15:44:09
29,에이비엘바이오,0.90,2025-12-16 15:44:09
30,원익홀딩스,0.87,2025-12-16 15:44:09
